file, #m, log2(#m)
r75k3q0.4c5/38.2.cnf, 259258503181975420928, 67.8129532051938
r75k3q0.4c5/136.2.cnf, 645820708457598, 49.198127030616966
r75k3q0.4c5/28.4.cnf, 956964406211213524992, 69.69702716317167
r75k3q0.4c5/51.2.cnf, 55809336108823085056, 65.59714028748134
r75k3q0.4c5/59.5.cnf, 12931910104759461888, 63.48756918668084
r75k3q0.4c5/69.3.cnf, 4134119564614668288, 61.84228582213071
r75k3q0.4c5/108.3.cnf, 16273873821598420, 53.853407228211694
r75k3q0.4c5/79.1.cnf, 839611570502063616, 59.542499661314714
r75k3q0.4c5/280.4.cnf, 15324, 13.90350531042388
r75k3q0.4c5/19.2.cnf, 2884798364421980160000, 71.28896047656099
r75k3q0.4c5/276.1.cnf, 611628, 19.2222949284483
r75k3q0.4c5/277.5.cnf, 10342156, 23.302033635770787
r75k3q0.4c5/107.1.cnf, 13463972047624444, 53.57995360482118
r75k3q0.4c5/185.3.cnf, 744959325060, 39.43837070002544
r75k3q0.4c5/181.3.cnf, 511378646193, 38.89560096250507
r75k3q0.4c5/259.5.cnf, 1716880, 20.711357776133685
r75k3q0.4c5/297.4.cnf, 252, 7.977279923499917
r75k3q0.4c5/119.1.cnf, 2408678561731458, 51.097163302010316
r75k3q0.4c5/266.4.cnf, 1408629, 20.425860258800803
r75k3q0.4c5/307.5.cnf, 260226, 17.98940558790346
r75k3q0.4c5/247.3.cnf, 12803003, 23.609978904520787
r75k3q0.4c5/321.2.cnf, 63431, 15.952900466220763
r75k3q0.4c5/93.4.cnf, 203766723373338112, 57.49969608095746
r75k3q0.4c5/33.5.cnf, 559766805807582150656, 68.92338783532497
r75k3q0.4c5/43.3.cnf, 143003097613020954624, 66.95460829553792
r75k3q0.4c5/163.3.cnf, 1404954732005, 40.353660785846145
r75k3q0.4c5/231.3.cnf, 149928009, 27.159694686552026
r75k3q0.4c5/168.2.cnf, 4266973936658, 41.95635043700807
r75k3q0.4c5/74.4.cnf, 1084861434202924288, 59.912216491698
r75k3q0.4c5/117.2.cnf, 6036145191223467, 52.42254893164999
r75k3q0.4c5/242.3.cnf, 340143399, 28.34156785078887
r75k3q0.4c5/84.2.cnf, 1094801721479827264, 59.92537531630142
r75k3q0.4c5/218.1.cnf, 549275072, 29.032953577956867
r75k3q0.4c5/259.2.cnf, 6951991, 22.728994783774564
r75k3q0.4c5/173.4.cnf, 1946794216789, 40.82423753266637
r75k3q0.4c5/150.1.cnf, 23261280269218, 44.402995736504266
r75k3q0.4c5/14.5.cnf, 5807840320238387200000, 72.29849178130452
r75k3q0.4c5/135.5.cnf, 71052753542798, 46.01395579356765
r75k3q0.4c5/292.4.cnf, 7617625, 22.860909838065997
