file, q
r75k3q0.3c5/1.1.cnf, 0
r75k3q0.3c5/4.5.cnf, 0.625
r75k3q0.3c5/7.5.cnf, 0.857143
r75k3q0.3c5/10.4.cnf, 0.633333
r75k3q0.3c5/14.5.cnf, 0.75737
r75k3q0.3c5/15.1.cnf, 0.748642
r75k3q0.3c5/16.2.cnf, 0.743056
r75k3q0.3c5/19.2.cnf, 0.749461
r75k3q0.3c5/20.2.cnf, 0.730556
r75k3q0.3c5/24.3.cnf, 0.656636
r75k3q0.3c5/25.4.cnf, 0.697778
r75k3q0.3c5/28.4.cnf, 0.662132
r75k3q0.3c5/28.5.cnf, 0.613379
r75k3q0.3c5/34.1.cnf, 0.578624
r75k3q0.3c5/33.5.cnf, 0.570452
r75k3q0.3c5/35.2.cnf, 0.639184
r75k3q0.3c5/38.2.cnf, 0.55494
r75k3q0.3c5/43.3.cnf, 0.518899
r75k3q0.3c5/7.3.cnf, 0.77551
r75k3q0.3c5/44.4.cnf, 0.522268
r75k3q0.3c5/47.5.cnf, 0.54449
r75k3q0.3c5/38.3.cnf, 0.556325
r75k3q0.3c5/51.2.cnf, 0.489299
r75k3q0.3c5/57.1.cnf, 0.42372
r75k3q0.3c5/55.4.cnf, 0.542736
r75k3q0.3c5/56.5.cnf, 0.490646
r75k3q0.3c5/59.5.cnf, 0.507549
r75k3q0.3c5/19.3.cnf, 0.702986
r75k3q0.3c5/51.3.cnf, 0.574309
r75k3q0.3c5/66.3.cnf, 0.464238
r75k3q0.3c5/48.1.cnf, 0.517843
r75k3q0.3c5/69.3.cnf, 0.447082
r75k3q0.3c5/70.3.cnf, 0.440477
r75k3q0.3c5/60.5.cnf, 0.481358
r75k3q0.3c5/65.2.cnf, 0.475082
r75k3q0.3c5/75.5.cnf, 0.381985
r75k3q0.3c5/2.4.cnf, 0.5
r75k3q0.3c5/76.1.cnf, 0.449946
r75k3q0.3c5/85.3.cnf, 0.360092
r75k3q0.3c5/88.4.cnf, 0.407914
r75k3q0.3c5/79.1.cnf, 0.466699
r75k3q0.3c5/94.5.cnf, 0.456064
r75k3q0.3c5/95.1.cnf, 0.392662
r75k3q0.3c5/101.2.cnf, 0.355924
r75k3q0.3c5/93.4.cnf, 0.399776
r75k3q0.3c5/84.2.cnf, 0.414273
r75k3q0.3c5/98.2.cnf, 0.393146
r75k3q0.3c5/80.1.cnf, 0.429965
r75k3q0.3c5/107.1.cnf, 0.355431
r75k3q0.3c5/61.1.cnf, 0.465914
r75k3q0.3c5/74.4.cnf, 0.456903
r75k3q0.3c5/29.1.cnf, 0.671951
r75k3q0.3c5/108.3.cnf, 0.39308
r75k3q0.3c5/100.3.cnf, 0.397133
r75k3q0.3c5/117.2.cnf, 0.342952
r75k3q0.3c5/102.4.cnf, 0.382438
r75k3q0.3c5/102.2.cnf, 0.376735
r75k3q0.3c5/126.2.cnf, 0.385628
r75k3q0.3c5/126.5.cnf, 0.374402
r75k3q0.3c5/135.5.cnf, 0.354287
r75k3q0.3c5/136.2.cnf, 0.336437
r75k3q0.3c5/119.1.cnf, 0.38475
r75k3q0.3c5/110.4.cnf, 0.380716
r75k3q0.3c5/119.2.cnf, 0.371662
r75k3q0.3c5/150.1.cnf, 0.370123
r75k3q0.3c5/149.5.cnf, 0.320891
r75k3q0.3c5/163.3.cnf, 0.31865
r75k3q0.3c5/136.4.cnf, 0.371828
r75k3q0.3c5/164.4.cnf, 0.333176
r75k3q0.3c5/140.5.cnf, 0.374093
r75k3q0.3c5/152.1.cnf, 0.387821
r75k3q0.3c5/168.2.cnf, 0.339057
r75k3q0.3c5/177.2.cnf, 0.319789
r75k3q0.3c5/173.4.cnf, 0.314036
r75k3q0.3c5/69.4.cnf, 0.442927
r75k3q0.3c5/171.1.cnf, 0.355015
r75k3q0.3c5/175.5.cnf, 0.301965
r75k3q0.3c5/179.4.cnf, 0.34572
r75k3q0.3c5/181.3.cnf, 0.33254
r75k3q0.3c5/185.3.cnf, 0.334797
r75k3q0.3c5/189.5.cnf, 0.343567
r75k3q0.3c5/184.2.cnf, 0.351104
r75k3q0.3c5/106.3.cnf, 0.394882
r75k3q0.3c5/79.2.cnf, 0.448877
r75k3q0.3c5/180.3.cnf, 0.299993
r75k3q0.3c5/200.5.cnf, 0.289168
r75k3q0.3c5/200.3.cnf, 0.28412
r75k3q0.3c5/204.4.cnf, 0.254834
r75k3q0.3c5/15.2.cnf, 0.733827
r75k3q0.3c5/205.4.cnf, 0.31719
r75k3q0.3c5/209.4.cnf, 0.2662
r75k3q0.3c5/24.4.cnf, 0.661265
r75k3q0.3c5/212.4.cnf, 0.287622
r75k3q0.3c5/199.5.cnf, 0.302226
r75k3q0.3c5/218.1.cnf, 0.33343
r75k3q0.3c5/212.3.cnf, 0.311365
r75k3q0.3c5/231.1.cnf, 0.34247
r75k3q0.3c5/231.3.cnf, 0.296463
r75k3q0.3c5/225.1.cnf, 0.245257
r75k3q0.3c5/230.2.cnf, 0.351678
r75k3q0.3c5/237.2.cnf, 0.348666
r75k3q0.3c5/234.4.cnf, 0.314535
r75k3q0.3c5/230.5.cnf, 0.258803
r75k3q0.3c5/241.1.cnf, 0.346246
r75k3q0.3c5/245.3.cnf, 0.257254
r75k3q0.3c5/246.5.cnf, 0.372592
r75k3q0.3c5/10.5.cnf, 0.86
r75k3q0.3c5/242.3.cnf, 0.267411
r75k3q0.3c5/247.3.cnf, 0.305314
r75k3q0.3c5/43.4.cnf, 0.55844
r75k3q0.3c5/259.4.cnf, 0.336184
r75k3q0.3c5/256.1.cnf, 0.309882
