file, state, mem, time
r75k3q0.6c8/28.4.cnf, done, 191160, 5.05749
r75k3q0.6c8/51.2.cnf, done, 173563, 5.93261
r75k3q0.6c8/38.2.cnf, done, 180469, 5.27604
r75k3q0.6c8/136.2.cnf, done, 120684, 122.263
r75k3q0.6c8/59.5.cnf, done, 255217, 9.43539
r75k3q0.6c8/69.3.cnf, done, 296161, 16.8205
r75k3q0.6c8/108.3.cnf, done, 133943, 64.4521
r75k3q0.6c8/79.1.cnf, done, 197423, 33.8831
r75k3q0.6c8/19.2.cnf, done, 185008, 5.66509
r75k3q0.6c8/276.1.cnf, done, 32292, 0.911943
r75k3q0.6c8/277.5.cnf, done, 56852, 2.19101
r75k3q0.6c8/181.3.cnf, done, 105177, 98.9293
r75k3q0.6c8/107.1.cnf, done, 127041, 86.0291
r75k3q0.6c8/259.5.cnf, done, 141185, 7.89402
r75k3q0.6c8/185.3.cnf, done, 118538, 53.6298
r75k3q0.6c8/119.1.cnf, done, 117665, 109.272
r75k3q0.6c8/266.4.cnf, done, 43028, 1.4017
r75k3q0.6c8/307.5.cnf, done, 14295, 0.277515
r75k3q0.6c8/247.3.cnf, done, 88969, 14.3776
r75k3q0.6c8/93.4.cnf, done, 127959, 48.3298
r75k3q0.6c8/33.5.cnf, done, 178995, 5.59964
r75k3q0.6c8/43.3.cnf, done, 185737, 6.1969
r75k3q0.6c8/163.3.cnf, done, 113479, 87.0135
r75k3q0.6c8/231.3.cnf, done, 143896, 7.1339
r75k3q0.6c8/168.2.cnf, done, 114847, 70.7519
r75k3q0.6c8/74.4.cnf, done, 206827, 14.168
r75k3q0.6c8/117.2.cnf, done, 140668, 190.783
r75k3q0.6c8/242.3.cnf, done, 69459, 2.71059
r75k3q0.6c8/84.2.cnf, done, 162705, 36.0209
r75k3q0.6c8/218.1.cnf, done, 75501, 24.7919
r75k3q0.6c8/259.2.cnf, done, 73953, 2.94476
r75k3q0.6c8/173.4.cnf, done, 112283, 65.7063
r75k3q0.6c8/150.1.cnf, done, 139010, 165.658
r75k3q0.6c8/14.5.cnf, done, 204541, 5.62003
r75k3q0.6c8/135.5.cnf, done, 137687, 237.74
r75k3q0.6c8/292.4.cnf, done, 23908, 0.622704
r75k3q0.6c8/24.3.cnf, done, 163143, 4.88251
r75k3q0.6c8/212.4.cnf, done, 106242, 18.1486
r75k3q0.6c8/175.5.cnf, done, 100458, 119.62
r75k3q0.6c8/34.1.cnf, done, 189341, 5.67229
r75k3q0.6c8/119.2.cnf, done, 134496, 164.406
r75k3q0.6c8/102.2.cnf, done, 124280, 42.8265
r75k3q0.6c8/55.4.cnf, done, 259784, 9.82261
r75k3q0.6c8/200.3.cnf, done, 104972, 65.8287
r75k3q0.6c8/65.2.cnf, done, 189747, 15.114
r75k3q0.6c8/149.5.cnf, done, 115142, 165.136
r75k3q0.6c8/15.1.cnf, done, 191332, 5.41025
r75k3q0.6c8/245.3.cnf, done, 114487, 10.0458
r75k3q0.6c8/180.3.cnf, done, 89649, 134.188
r75k3q0.6c8/256.1.cnf, done, 71409, 3.18866
r75k3q0.6c8/171.1.cnf, done, 104345, 147.517
r75k3q0.6c8/305.5.cnf, done, 18366, 0.39668
r75k3q0.6c8/267.2.cnf, done, 52797, 1.77049
r75k3q0.6c8/126.5.cnf, done, 162545, 64.5297
r75k3q0.6c8/259.3.cnf, done, 102297, 6.40453
r75k3q0.6c8/265.5.cnf, done, 23994, 0.550365
r75k3q0.6c8/199.5.cnf, done, 79360, 42.4046
r75k3q0.6c8/177.2.cnf, done, 106049, 172.492
r75k3q0.6c8/102.4.cnf, done, 147030, 65.4084
r75k3q0.6c8/262.1.cnf, done, 33239, 0.962833
r75k3q0.6c8/60.5.cnf, done, 323948, 11.7427
r75k3q0.6c8/47.5.cnf, done, 174116, 5.71409
r75k3q0.6c8/204.4.cnf, done, 92418, 50.2567
r75k3q0.6c8/70.3.cnf, done, 317632, 14.3369
r75k3q0.6c8/80.1.cnf, done, 139034, 31.4776
r75k3q0.6c8/209.4.cnf, done, 114155, 226.276
r75k3q0.6c8/292.1.cnf, done, 11599, 0.155423
r75k3q0.6c8/10.4.cnf, done, 174784, 5.31521
r75k3q0.6c8/184.2.cnf, done, 110952, 118.558
r75k3q0.6c8/88.4.cnf, done, 182702, 41.5402
r75k3q0.6c8/20.2.cnf, done, 165289, 5.03474
r75k3q0.6c8/110.4.cnf, done, 114077, 45.2066
r75k3q0.6c8/100.3.cnf, done, 127143, 56.9064
r75k3q0.6c8/98.2.cnf, done, 136781, 56.3364
r75k3q0.6c8/1.1.cnf, done, 201916, 6.16063
r75k3q0.6c8/212.3.cnf, done, 97906, 125.367
r75k3q0.6c8/140.5.cnf, done, 150859, 376.096
r75k3q0.6c8/287.2.cnf, done, 18636, 0.446918
r75k3q0.6c8/28.5.cnf, done, 191471, 4.96007
r75k3q0.6c8/51.3.cnf, done, 319029, 12.1734
r75k3q0.6c8/38.3.cnf, done, 190214, 5.88941
