file, #m, log2(#m)
r75k3q0.7c8/28.4.cnf, 764319034487215226880, 69.37273685721068
r75k3q0.7c8/51.2.cnf, 39512836010333306880, 65.09895520147128
r75k3q0.7c8/38.2.cnf, 262408563801697812480, 67.8303767013642
r75k3q0.7c8/136.2.cnf, 707642079539408, 49.330013168053775
r75k3q0.7c8/59.5.cnf, 17900820902605633536, 63.9566595515205
r75k3q0.7c8/69.3.cnf, 3429168907566253056, 61.57256467556094
r75k3q0.7c8/108.3.cnf, 23046382759035376, 54.35538984867366
r75k3q0.7c8/79.1.cnf, 540442939630130208, 58.9069199182639
r75k3q0.7c8/299.4.cnf, 29684, 14.85739789170129
r75k3q0.7c8/280.4.cnf, 2128, 11.055282435501189
r75k3q0.7c8/19.2.cnf, 2993865585134351155200, 71.34249944315144
r75k3q0.7c8/276.1.cnf, 732913, 19.4832824287061
r75k3q0.7c8/277.5.cnf, 742055, 19.501166595631396
r75k3q0.7c8/181.3.cnf, 117190853927, 36.77006902385354
r75k3q0.7c8/107.1.cnf, 19379576699910464, 54.10538657710304
r75k3q0.7c8/259.5.cnf, 48252668, 25.52410537869493
r75k3q0.7c8/185.3.cnf, 2671852208477, 41.28097734706128
r75k3q0.7c8/119.1.cnf, 7267655213718320, 52.690411401322514
r75k3q0.7c8/300.2.cnf, 216, 7.754887502163468
r75k3q0.7c8/266.4.cnf, 3528604, 21.750666101087415
r75k3q0.7c8/307.5.cnf, 882, 9.784634845557521
r75k3q0.7c8/247.3.cnf, 197403230, 27.556570355108295
r75k3q0.7c8/93.4.cnf, 191669581811742976, 57.41139901085595
r75k3q0.7c8/33.5.cnf, 556853283641609945088, 68.91585916275494
r75k3q0.7c8/43.3.cnf, 108253707468088541184, 66.55297833290001
r75k3q0.7c8/163.3.cnf, 21649930377739, 44.299427619048814
r75k3q0.7c8/168.2.cnf, 10656029161538, 43.27673516917583
r75k3q0.7c8/74.4.cnf, 2971393852090979328, 61.365845552055106
r75k3q0.7c8/117.2.cnf, 7348403587056624, 52.706352287246865
r75k3q0.7c8/218.1.cnf, 8019646432, 32.90089148692027
r75k3q0.7c8/242.3.cnf, 445636703, 28.73129281820295
r75k3q0.7c8/84.2.cnf, 891457064124786688, 59.628942927070106
r75k3q0.7c8/259.2.cnf, 4479806, 22.09500482640659
r75k3q0.7c8/173.4.cnf, 7739907724028, 42.81545350516264
r75k3q0.7c8/150.1.cnf, 21464104760378, 44.28699123466073
r75k3q0.7c8/14.5.cnf, 5299918284959357337600, 72.16646010876465
r75k3q0.7c8/135.5.cnf, 690246697601524, 49.29410540886003
r75k3q0.7c8/292.4.cnf, 408, 8.672425341971495
r75k3q0.7c8/24.3.cnf, 1175778961565612507136, 69.99410686146031
r75k3q0.7c8/212.4.cnf, 1544453635, 30.524449415427952
r75k3q0.7c8/175.5.cnf, 300797541387, 38.13000181874436
