file, #m, log2(#m)
r50k4/50.455.0.cnf, 151, 7.2384047393250786
r50k4/50.57.0.cnf, 33112116521366, 44.912424464061836
r50k4/50.142.2.cnf, 127953217178, 36.89682546584249
r50k4/50.338.1.cnf, 272307, 18.054874543617945
r50k4/50.37.2.cnf, 95283705924096, 46.43729475939875
r50k4/50.357.0.cnf, 69672, 16.088291357347817
r50k4/50.44.1.cnf, 66085215895616, 45.90939279211164
r50k4/50.295.2.cnf, 5863227, 22.483263482349646
r50k4/50.306.1.cnf, 3488055, 21.73399135817802
r50k4/50.401.0.cnf, 3290, 11.683871868622603
r50k4/50.332.1.cnf, 507103, 18.951919283789735
r50k4/50.278.0.cnf, 9187590, 23.131255046614168
r50k4/50.258.1.cnf, 117277167, 26.80534691771382
r50k4/50.213.1.cnf, 812321874, 29.597476252533195
r50k4/50.415.1.cnf, 3007, 11.554109152574004
r50k4/50.97.2.cnf, 2786625668694, 41.341656354872
r50k4/50.462.0.cnf, 239, 7.900866807980749
r50k4/50.233.2.cnf, 229777020, 27.77565928036488
r50k4/50.356.0.cnf, 337520, 18.364613467106714
r50k4/50.140.1.cnf, 152644007350, 37.15137999566308
r50k4/50.72.2.cnf, 9934753732020, 43.175621344271555
r50k4/50.347.1.cnf, 103476, 16.658936665387905
r50k4/50.165.2.cnf, 17774333145, 34.04907638289842
r50k4/50.262.0.cnf, 24682525, 24.55698665264717
r50k4/50.64.2.cnf, 18918851597700, 44.10488975114605
r50k4/50.135.0.cnf, 208229165557, 37.59938119720888
r50k4/50.253.2.cnf, 68934546, 26.03872382351992
r50k4/50.21.0.cnf, 272889979863040, 47.95531275027111
r50k4/50.393.1.cnf, 47015, 15.520833497469267
r50k4/50.189.1.cnf, 8908618681, 33.05255460710709
r50k4/50.206.1.cnf, 945501482, 29.816504478587923
r50k4/50.406.1.cnf, 9312, 13.184875342908283
r50k4/50.417.0.cnf, 4949, 12.272921326867003
r50k4/50.196.1.cnf, 3335591192, 31.635295337788424
r50k4/50.190.2.cnf, 7878464362, 32.87526730686244
r50k4/50.186.1.cnf, 9809557723, 33.19154094606599
r50k4/50.442.2.cnf, 1161, 10.181152256865566
r50k4/50.309.1.cnf, 607754, 19.213127957978635
r50k4/50.289.2.cnf, 5335027, 22.347064141717368
r50k4/50.45.1.cnf, 61480973655136, 45.805205246259796
r50k4/50.435.2.cnf, 1679, 10.71338651493703
r50k4/50.306.0.cnf, 2171213, 21.05006983326441
r50k4/50.466.0.cnf, 320, 8.321928094887362
r50k4/50.367.1.cnf, 120793, 16.88217732679933
r50k4/50.401.1.cnf, 993, 9.955649907528374
r50k4/50.374.0.cnf, 10213, 13.318119089975495
r50k4/50.335.1.cnf, 417131, 18.670141007676566
r50k4/50.292.0.cnf, 7133536, 22.76618594825346
r50k4/50.157.0.cnf, 47920544370, 35.47992524588677
r50k4/50.404.1.cnf, 7012, 12.775610280759539
r50k4/50.191.0.cnf, 4490633900, 32.064271964840444
r50k4/50.480.2.cnf, 2, 1.0
r50k4/50.233.0.cnf, 260246826, 27.95530532745747
r50k4/50.284.1.cnf, 3038987, 21.535159072721516
r50k4/50.248.0.cnf, 154424007, 27.202321812789855
r50k4/50.14.2.cnf, 460780600295424, 48.711073306386574
r50k4/50.438.0.cnf, 167, 7.383704292474052
r50k4/50.118.2.cnf, 476810411749, 38.79462478294749
r50k4/50.136.2.cnf, 188324773459, 37.45443183763543
r50k4/50.273.0.cnf, 17041582, 24.02255593390759
r50k4/50.491.2.cnf, 25, 4.643856189774724
r50k4/50.15.0.cnf, 419845417992192, 48.57685157120329
r50k4/50.37.1.cnf, 103396969696512, 46.555187232955255
r50k4/50.219.0.cnf, 3285880807, 31.613633002482153
r50k4/50.264.2.cnf, 36905076, 25.137315925385717
r50k4/50.17.1.cnf, 362413669482496, 48.364630700260555
r50k4/50.143.2.cnf, 90591082317, 36.39864998887745
r50k4/50.71.2.cnf, 9348287123472, 43.08783918441305
r50k4/50.17.2.cnf, 369611038523392, 48.393001172258074
r50k4/50.265.1.cnf, 11847551, 23.498085535546153
r50k4/50.354.1.cnf, 162152, 17.30698729269422
r50k4/50.341.2.cnf, 154024, 17.23279564342994
r50k4/50.219.1.cnf, 874112358, 29.70324349410044
r50k4/50.382.0.cnf, 9309, 13.184410482249875
r50k4/50.197.2.cnf, 2383085221, 31.150183398345202
r50k4/50.328.1.cnf, 344811, 18.395446273783527
r50k4/50.449.2.cnf, 833, 9.702172685365548
r50k4/50.218.2.cnf, 1015256402, 29.919196978618142
r50k4/50.426.0.cnf, 251, 7.971543553950772
r50k4/50.64.0.cnf, 17894749886440, 44.024601612991916
r50k4/50.191.1.cnf, 3033050797, 31.498122514152865
r50k4/50.201.1.cnf, 1575280295, 30.55296140909277
r50k4/50.184.2.cnf, 3549498177, 31.72496792684906
r50k4/50.104.2.cnf, 1300929820219, 40.242680275375136
r50k4/50.457.1.cnf, 282, 8.139551352398794
r50k4/50.369.1.cnf, 20329, 14.311251629138196
r50k4/50.441.0.cnf, 458, 8.839203788096944
r50k4/50.344.2.cnf, 408613, 18.640375578501057
r50k4/50.347.0.cnf, 262656, 18.002815015607055
r50k4/50.102.2.cnf, 1626963807327, 40.56531929649922
r50k4/50.137.1.cnf, 206167670435, 37.585027162306496
r50k4/50.217.1.cnf, 1141144994, 30.087834966239363
r50k4/50.295.1.cnf, 2769344, 21.401112841616634
r50k4/50.322.1.cnf, 165583, 17.337195036919855
r50k4/50.479.0.cnf, 46, 5.523561956057013
r50k4/50.390.2.cnf, 1663, 10.699572453287269
r50k4/50.99.1.cnf, 1388020876660, 40.33616640571967
r50k4/50.212.1.cnf, 1302228728, 30.278335724740025
r50k4/50.131.0.cnf, 250510387856, 37.86607947232164
r50k4/50.324.2.cnf, 944389, 19.849021711960724
r50k4/50.288.2.cnf, 9491436, 23.178194944594992
r50k4/50.196.2.cnf, 2603109784, 31.277589011480284
r50k4/50.440.0.cnf, 550, 9.103287808412022
r50k4/50.197.0.cnf, 9745465133, 33.1820838982748
r50k4/50.289.1.cnf, 21344980, 24.347393475009113
