file, q
r75k3q0.4/1.5.cnf, 0
r75k3q0.4/5.1.cnf, 0.8
r75k3q0.4/6.4.cnf, 0.623457
r75k3q0.4/10.1.cnf, 0.731111
r75k3q0.4/9.4.cnf, 0.864198
r75k3q0.4/14.3.cnf, 0.744898
r75k3q0.4/14.2.cnf, 0.791383
r75k3q0.4/18.4.cnf, 0.690672
r75k3q0.4/23.4.cnf, 0.637471
r75k3q0.4/23.5.cnf, 0.704054
r75k3q0.4/24.1.cnf, 0.702546
r75k3q0.4/28.2.cnf, 0.662415
r75k3q0.4/33.2.cnf, 0.677992
r75k3q0.4/33.3.cnf, 0.622998
r75k3q0.4/10.2.cnf, 0.771111
r75k3q0.4/37.4.cnf, 0.644547
r75k3q0.4/43.1.cnf, 0.585842
r75k3q0.4/42.5.cnf, 0.614764
r75k3q0.4/37.5.cnf, 0.639153
r75k3q0.4/47.2.cnf, 0.563327
r75k3q0.4/50.4.cnf, 0.5128
r75k3q0.4/55.2.cnf, 0.560738
r75k3q0.4/18.5.cnf, 0.769704
r75k3q0.4/55.1.cnf, 0.585528
r75k3q0.4/50.5.cnf, 0.563644
r75k3q0.4/64.4.cnf, 0.59514
r75k3q0.4/60.2.cnf, 0.598428
r75k3q0.4/54.5.cnf, 0.534979
r75k3q0.4/69.1.cnf, 0.561611
r75k3q0.4/59.3.cnf, 0.476364
r75k3q0.4/47.3.cnf, 0.641769
r75k3q0.4/64.3.cnf, 0.474989
r75k3q0.4/68.5.cnf, 0.510957
r75k3q0.4/74.1.cnf, 0.513879
r75k3q0.4/74.2.cnf, 0.514569
r75k3q0.4/83.3.cnf, 0.525911
r75k3q0.4/78.3.cnf, 0.491914
r75k3q0.4/83.4.cnf, 0.511314
r75k3q0.4/87.5.cnf, 0.412369
r75k3q0.4/60.3.cnf, 0.514198
r75k3q0.4/97.3.cnf, 0.563208
r75k3q0.4/28.3.cnf, 0.664116
r75k3q0.4/97.4.cnf, 0.459391
r75k3q0.4/88.1.cnf, 0.480515
r75k3q0.4/70.1.cnf, 0.567084
r75k3q0.4/105.4.cnf, 0.400341
r75k3q0.4/19.1.cnf, 0.765159
r75k3q0.4/93.2.cnf, 0.450588
r75k3q0.4/93.1.cnf, 0.515753
r75k3q0.4/101.3.cnf, 0.481357
r75k3q0.4/105.1.cnf, 0.488423
r75k3q0.4/121.3.cnf, 0.426975
r75k3q0.4/130.1.cnf, 0.449359
r75k3q0.4/112.1.cnf, 0.423505
r75k3q0.4/108.1.cnf, 0.476776
r75k3q0.4/38.1.cnf, 0.650662
r75k3q0.4/129.3.cnf, 0.416829
r75k3q0.4/134.5.cnf, 0.409104
r75k3q0.4/117.5.cnf, 0.473692
r75k3q0.4/138.2.cnf, 0.393418
r75k3q0.4/106.1.cnf, 0.45931
r75k3q0.4/138.3.cnf, 0.44683
r75k3q0.4/125.1.cnf, 0.46699
r75k3q0.4/130.5.cnf, 0.40313
r75k3q0.4/146.4.cnf, 0.458441
r75k3q0.4/144.3.cnf, 0.463832
r75k3q0.4/139.3.cnf, 0.388944
r75k3q0.4/153.1.cnf, 0.400689
r75k3q0.4/138.1.cnf, 0.502018
r75k3q0.4/3.1.cnf, 0.444444
r75k3q0.4/141.2.cnf, 0.390945
r75k3q0.4/159.3.cnf, 0.397992
r75k3q0.4/137.3.cnf, 0.4261
r75k3q0.4/143.5.cnf, 0.472744
r75k3q0.4/145.4.cnf, 0.437767
r75k3q0.4/141.4.cnf, 0.431154
r75k3q0.4/157.2.cnf, 0.377792
r75k3q0.4/134.2.cnf, 0.457747
r75k3q0.4/181.5.cnf, 0.3625
r75k3q0.4/160.2.cnf, 0.433184
r75k3q0.4/161.4.cnf, 0.428035
r75k3q0.4/186.4.cnf, 0.361141
r75k3q0.4/154.2.cnf, 0.43481
r75k3q0.4/176.4.cnf, 0.354391
r75k3q0.4/172.1.cnf, 0.426767
r75k3q0.4/165.4.cnf, 0.363828
r75k3q0.4/178.5.cnf, 0.366527
r75k3q0.4/191.3.cnf, 0.483671
r75k3q0.4/174.1.cnf, 0.403394
r75k3q0.4/182.4.cnf, 0.37415
r75k3q0.4/190.3.cnf, 0.41907
r75k3q0.4/189.4.cnf, 0.355905
r75k3q0.4/51.1.cnf, 0.55594
r75k3q0.4/9.3.cnf, 0.688615
r75k3q0.4/186.3.cnf, 0.405168
r75k3q0.4/4.4.cnf, 0.625
r75k3q0.4/206.3.cnf, 0.384528
r75k3q0.4/195.4.cnf, 0.374258
r75k3q0.4/188.3.cnf, 0.311501
r75k3q0.4/14.4.cnf, 0.755102
r75k3q0.4/211.3.cnf, 0.45979
r75k3q0.4/170.1.cnf, 0.439783
r75k3q0.4/78.4.cnf, 0.454927
r75k3q0.4/198.2.cnf, 0.423895
r75k3q0.4/192.3.cnf, 0.343438
r75k3q0.4/183.5.cnf, 0.389026
r75k3q0.4/213.5.cnf, 0.363915
r75k3q0.4/207.3.cnf, 0.476669
r75k3q0.4/202.4.cnf, 0.360785
r75k3q0.4/201.5.cnf, 0.513247
r75k3q0.4/221.3.cnf, 0.30845
r75k3q0.4/88.2.cnf, 0.442301
r75k3q0.4/227.4.cnf, 0.307371
r75k3q0.4/6.5.cnf, 0.604938
r75k3q0.4/24.2.cnf, 0.580633
r75k3q0.4/10.3.cnf, 0.771111
r75k3q0.4/223.1.cnf, 0.335037
r75k3q0.4/247.5.cnf, 0.461829
