file, #m, log2(#m)
r75k3q0.5c5/28.4.cnf, 1004190468214660005888, 69.76652292874316
r75k3q0.5c5/136.2.cnf, 492902353628238, 48.80829519837456
r75k3q0.5c5/51.2.cnf, 32443676424504983552, 64.81457111374908
r75k3q0.5c5/38.2.cnf, 267266289496573870080, 67.8568397785639
r75k3q0.5c5/59.5.cnf, 10296243331428540416, 63.15875185718935
r75k3q0.5c5/69.3.cnf, 2102286698423703552, 60.86666513759103
r75k3q0.5c5/108.3.cnf, 20678687345291274, 54.1989941264549
r75k3q0.5c5/79.1.cnf, 767977929336964608, 59.41384246349299
r75k3q0.5c5/299.4.cnf, 103878, 16.664530617113535
r75k3q0.5c5/280.4.cnf, 117902, 16.84722866574523
r75k3q0.5c5/315.5.cnf, 656, 9.357552004618084
r75k3q0.5c5/19.2.cnf, 3079052945048563875840, 71.38297666771538
r75k3q0.5c5/276.1.cnf, 1416532, 20.433931762441418
r75k3q0.5c5/277.5.cnf, 191147, 17.544323032082108
r75k3q0.5c5/181.3.cnf, 3349202128276, 41.60695458565797
r75k3q0.5c5/107.1.cnf, 32257303415476464, 54.84047535806383
r75k3q0.5c5/259.5.cnf, 33689944, 25.005814694600875
r75k3q0.5c5/185.3.cnf, 229621393855, 37.740466108120536
r75k3q0.5c5/297.4.cnf, 448, 8.807354922057604
r75k3q0.5c5/119.1.cnf, 5380272237624938, 52.25660059719544
r75k3q0.5c5/334.2.cnf, 4, 2.0
r75k3q0.5c5/266.4.cnf, 59484, 15.860214044191483
r75k3q0.5c5/307.5.cnf, 544, 9.087462841250339
r75k3q0.5c5/247.3.cnf, 673026776, 29.326088661904738
r75k3q0.5c5/93.4.cnf, 140235482705071856, 56.96062904264697
r75k3q0.5c5/33.5.cnf, 398181443634053775360, 68.43198788675915
r75k3q0.5c5/43.3.cnf, 102521987982094761984, 66.47449525675374
r75k3q0.5c5/163.3.cnf, 10377753611260, 43.23855942245014
r75k3q0.5c5/322.1.cnf, 68, 6.087462841250339
r75k3q0.5c5/231.3.cnf, 5629959, 22.42469298528651
r75k3q0.5c5/168.2.cnf, 7487820015195, 42.767682895911236
r75k3q0.5c5/74.4.cnf, 2509693992783960448, 61.12221717493482
r75k3q0.5c5/117.2.cnf, 6676540641122600, 52.56802220675356
r75k3q0.5c5/84.2.cnf, 638385611144783376, 59.14720574747122
r75k3q0.5c5/242.3.cnf, 100469036, 26.582175698390564
r75k3q0.5c5/218.1.cnf, 819320165, 29.609852081780563
r75k3q0.5c5/259.2.cnf, 736452, 19.49023197170247
r75k3q0.5c5/173.4.cnf, 3473632915441, 41.65958244046442
r75k3q0.5c5/150.1.cnf, 23064671444496, 44.39074997494113
r75k3q0.5c5/14.5.cnf, 5690934851968220266496, 72.26915565668074
r75k3q0.5c5/135.5.cnf, 369344854733790, 48.3919618083303
r75k3q0.5c5/292.4.cnf, 100758, 16.620534865072194
r75k3q0.5c5/24.3.cnf, 1912649327845891375104, 70.696062381555
r75k3q0.5c5/212.4.cnf, 13871114972, 33.691364706248514
r75k3q0.5c5/175.5.cnf, 10030708319746, 43.18948871917709
r75k3q0.5c5/34.1.cnf, 379437114317133053952, 68.3624226993814
r75k3q0.5c5/119.2.cnf, 6647608809031728, 52.56175690982975
r75k3q0.5c5/102.2.cnf, 68553682353024264, 55.92808368047894
r75k3q0.5c5/55.4.cnf, 16420623272975138816, 63.832142690984426
r75k3q0.5c5/200.3.cnf, 35100154125, 35.03075831430047
r75k3q0.5c5/234.4.cnf, 43533338, 25.37561730991545
