file, q
r75k3q0.4c5/1.1.cnf, 0
r75k3q0.4c5/2.4.cnf, 0.5
r75k3q0.4c5/7.3.cnf, 0.816327
r75k3q0.4c5/10.4.cnf, 0.771111
r75k3q0.4c5/15.1.cnf, 0.637531
r75k3q0.4c5/14.5.cnf, 0.778912
r75k3q0.4c5/19.3.cnf, 0.686057
r75k3q0.4c5/20.2.cnf, 0.671111
r75k3q0.4c5/19.2.cnf, 0.830409
r75k3q0.4c5/28.4.cnf, 0.665533
r75k3q0.4c5/24.3.cnf, 0.746914
r75k3q0.4c5/29.1.cnf, 0.670102
r75k3q0.4c5/28.5.cnf, 0.72619
r75k3q0.4c5/33.5.cnf, 0.602796
r75k3q0.4c5/34.1.cnf, 0.64283
r75k3q0.4c5/38.3.cnf, 0.58418
r75k3q0.4c5/38.2.cnf, 0.599261
r75k3q0.4c5/43.4.cnf, 0.586623
r75k3q0.4c5/43.3.cnf, 0.580674
r75k3q0.4c5/47.5.cnf, 0.607615
r75k3q0.4c5/48.1.cnf, 0.595872
r75k3q0.4c5/51.2.cnf, 0.491777
r75k3q0.4c5/51.3.cnf, 0.522192
r75k3q0.4c5/24.4.cnf, 0.712577
r75k3q0.4c5/55.4.cnf, 0.537117
r75k3q0.4c5/59.5.cnf, 0.576782
r75k3q0.4c5/60.5.cnf, 0.493441
r75k3q0.4c5/69.3.cnf, 0.518378
r75k3q0.4c5/61.1.cnf, 0.485174
r75k3q0.4c5/70.3.cnf, 0.482358
r75k3q0.4c5/65.2.cnf, 0.514714
r75k3q0.4c5/79.1.cnf, 0.536524
r75k3q0.4c5/74.4.cnf, 0.51749
r75k3q0.4c5/69.4.cnf, 0.482112
r75k3q0.4c5/15.2.cnf, 0.734321
r75k3q0.4c5/34.2.cnf, 0.646098
r75k3q0.4c5/80.1.cnf, 0.449583
r75k3q0.4c5/88.4.cnf, 0.488321
r75k3q0.4c5/93.4.cnf, 0.494649
r75k3q0.4c5/79.2.cnf, 0.486728
r75k3q0.4c5/98.2.cnf, 0.508168
r75k3q0.4c5/84.2.cnf, 0.422367
r75k3q0.4c5/100.3.cnf, 0.504
r75k3q0.4c5/93.5.cnf, 0.426896
r75k3q0.4c5/74.5.cnf, 0.468955
r75k3q0.4c5/102.2.cnf, 0.459076
r75k3q0.4c5/106.3.cnf, 0.408706
r75k3q0.4c5/110.4.cnf, 0.41798
r75k3q0.4c5/108.3.cnf, 0.426021
r75k3q0.4c5/102.4.cnf, 0.448396
r75k3q0.4c5/119.1.cnf, 0.391921
r75k3q0.4c5/112.2.cnf, 0.459166
r75k3q0.4c5/103.3.cnf, 0.441199
r75k3q0.4c5/107.1.cnf, 0.44853
r75k3q0.4c5/119.2.cnf, 0.440404
r75k3q0.4c5/117.2.cnf, 0.414924
r75k3q0.4c5/126.5.cnf, 0.416366
r75k3q0.4c5/140.5.cnf, 0.37805
r75k3q0.4c5/135.5.cnf, 0.429307
r75k3q0.4c5/150.1.cnf, 0.38713
r75k3q0.4c5/127.1.cnf, 0.41267
r75k3q0.4c5/126.1.cnf, 0.462935
r75k3q0.4c5/144.1.cnf, 0.347662
r75k3q0.4c5/138.5.cnf, 0.385412
r75k3q0.4c5/136.2.cnf, 0.465302
r75k3q0.4c5/84.3.cnf, 0.409832
r75k3q0.4c5/149.5.cnf, 0.419391
r75k3q0.4c5/94.1.cnf, 0.437604
r75k3q0.4c5/143.4.cnf, 0.434289
r75k3q0.4c5/10.5.cnf, 0.666667
r75k3q0.4c5/55.5.cnf, 0.49697
r75k3q0.4c5/159.2.cnf, 0.412211
r75k3q0.4c5/177.2.cnf, 0.35074
r75k3q0.4c5/164.1.cnf, 0.443386
r75k3q0.4c5/171.1.cnf, 0.400526
r75k3q0.4c5/168.2.cnf, 0.448014
r75k3q0.4c5/176.5.cnf, 0.379656
r75k3q0.4c5/184.3.cnf, 0.370443
r75k3q0.4c5/184.2.cnf, 0.453502
r75k3q0.4c5/175.3.cnf, 0.448167
r75k3q0.4c5/163.3.cnf, 0.441769
r75k3q0.4c5/65.3.cnf, 0.54248
r75k3q0.4c5/175.5.cnf, 0.394188
r75k3q0.4c5/173.4.cnf, 0.433162
r75k3q0.4c5/11.1.cnf, 0.679522
r75k3q0.4c5/180.3.cnf, 0.429787
r75k3q0.4c5/200.1.cnf, 0.470989
r75k3q0.4c5/185.3.cnf, 0.407749
r75k3q0.4c5/200.3.cnf, 0.395094
r75k3q0.4c5/212.3.cnf, 0.332982
r75k3q0.4c5/187.3.cnf, 0.377287
r75k3q0.4c5/20.3.cnf, 0.781111
r75k3q0.4c5/199.5.cnf, 0.424874
r75k3q0.4c5/190.1.cnf, 0.434521
r75k3q0.4c5/204.4.cnf, 0.437985
r75k3q0.4c5/181.3.cnf, 0.402301
r75k3q0.4c5/212.4.cnf, 0.432296
r75k3q0.4c5/218.1.cnf, 0.439999
r75k3q0.4c5/209.4.cnf, 0.416324
r75k3q0.4c5/206.2.cnf, 0.402422
r75k3q0.4c5/232.5.cnf, 0.432554
r75k3q0.4c5/234.4.cnf, 0.372887
r75k3q0.4c5/232.3.cnf, 0.380261
r75k3q0.4c5/19.4.cnf, 0.731302
r75k3q0.4c5/30.1.cnf, 0.569383
r75k3q0.4c5/242.3.cnf, 0.408374
r75k3q0.4c5/237.1.cnf, 0.390083
r75k3q0.4c5/229.4.cnf, 0.43825
r75k3q0.4c5/226.2.cnf, 0.392092
r75k3q0.4c5/231.3.cnf, 0.400172
