file, q
r75k3q0.8c5/1.1.cnf, 0
r75k3q0.8c5/2.4.cnf, 0.5
r75k3q0.8c5/7.3.cnf, 0.857143
r75k3q0.8c5/10.4.cnf, 0.8
r75k3q0.8c5/15.1.cnf, 0.755556
r75k3q0.8c5/14.5.cnf, 0.887755
r75k3q0.8c5/19.2.cnf, 0.842105
r75k3q0.8c5/20.2.cnf, 0.821111
r75k3q0.8c5/19.3.cnf, 0.764543
r75k3q0.8c5/24.3.cnf, 0.797068
r75k3q0.8c5/28.4.cnf, 0.808673
r75k3q0.8c5/29.1.cnf, 0.789536
r75k3q0.8c5/28.5.cnf, 0.783163
r75k3q0.8c5/33.5.cnf, 0.788899
r75k3q0.8c5/38.2.cnf, 0.799169
r75k3q0.8c5/34.2.cnf, 0.804306
r75k3q0.8c5/15.2.cnf, 0.791111
r75k3q0.8c5/34.1.cnf, 0.798539
r75k3q0.8c5/24.4.cnf, 0.773534
r75k3q0.8c5/38.3.cnf, 0.799323
r75k3q0.8c5/43.3.cnf, 0.802716
r75k3q0.8c5/51.2.cnf, 0.795079
r75k3q0.8c5/55.4.cnf, 0.794711
r75k3q0.8c5/60.5.cnf, 0.791152
r75k3q0.8c5/43.4.cnf, 0.783006
r75k3q0.8c5/47.5.cnf, 0.783059
r75k3q0.8c5/48.1.cnf, 0.791711
r75k3q0.8c5/55.5.cnf, 0.77157
r75k3q0.8c5/59.5.cnf, 0.798366
r75k3q0.8c5/65.3.cnf, 0.76213
r75k3q0.8c5/69.4.cnf, 0.782189
r75k3q0.8c5/65.2.cnf, 0.794793
r75k3q0.8c5/70.3.cnf, 0.789796
r75k3q0.8c5/51.3.cnf, 0.797386
r75k3q0.8c5/61.1.cnf, 0.79011
r75k3q0.8c5/74.4.cnf, 0.77538
r75k3q0.8c5/79.2.cnf, 0.786654
r75k3q0.8c5/69.3.cnf, 0.79059
r75k3q0.8c5/84.2.cnf, 0.785147
r75k3q0.8c5/80.1.cnf, 0.797812
r75k3q0.8c5/88.4.cnf, 0.795878
r75k3q0.8c5/84.3.cnf, 0.787982
r75k3q0.8c5/10.5.cnf, 0.76
r75k3q0.8c5/102.2.cnf, 0.797578
r75k3q0.8c5/79.1.cnf, 0.792181
r75k3q0.8c5/93.4.cnf, 0.792462
r75k3q0.8c5/93.5.cnf, 0.798243
r75k3q0.8c5/102.4.cnf, 0.795848
r75k3q0.8c5/98.2.cnf, 0.791962
r75k3q0.8c5/112.2.cnf, 0.788735
r75k3q0.8c5/110.4.cnf, 0.792189
r75k3q0.8c5/74.5.cnf, 0.771731
r75k3q0.8c5/119.1.cnf, 0.789834
r75k3q0.8c5/100.3.cnf, 0.7946
r75k3q0.8c5/119.2.cnf, 0.796271
r75k3q0.8c5/103.3.cnf, 0.794985
r75k3q0.8c5/94.1.cnf, 0.784137
r75k3q0.8c5/127.1.cnf, 0.79943
r75k3q0.8c5/117.2.cnf, 0.797476
r75k3q0.8c5/135.5.cnf, 0.799451
r75k3q0.8c5/126.5.cnf, 0.791424
r75k3q0.8c5/106.3.cnf, 0.786757
r75k3q0.8c5/107.1.cnf, 0.793432
r75k3q0.8c5/136.2.cnf, 0.793577
r75k3q0.8c5/143.4.cnf, 0.798254
r75k3q0.8c5/144.1.cnf, 0.795973
r75k3q0.8c5/108.3.cnf, 0.796468
r75k3q0.8c5/150.1.cnf, 0.793956
r75k3q0.8c5/126.1.cnf, 0.793273
r75k3q0.8c5/11.1.cnf, 0.826446
r75k3q0.8c5/138.5.cnf, 0.793223
r75k3q0.8c5/142.5.cnf, 0.798552
r75k3q0.8c5/20.3.cnf, 0.815
r75k3q0.8c5/140.5.cnf, 0.794592
r75k3q0.8c5/75.1.cnf, 0.788897
r75k3q0.8c5/159.2.cnf, 0.792501
r75k3q0.8c5/163.3.cnf, 0.799127
r75k3q0.8c5/149.5.cnf, 0.796749
r75k3q0.8c5/171.1.cnf, 0.798408
r75k3q0.8c5/177.2.cnf, 0.795755
r75k3q0.8c5/164.1.cnf, 0.794234
r75k3q0.8c5/173.4.cnf, 0.794145
r75k3q0.8c5/175.5.cnf, 0.796278
