file, #m, log2(#m)
r75k3q0.6c5/28.4.cnf, 739785174380061917184, 69.32566828625636
r75k3q0.6c5/51.2.cnf, 33432799845260722176, 64.85789798203687
r75k3q0.6c5/38.2.cnf, 291427792557650739200, 67.9817003670272
r75k3q0.6c5/136.2.cnf, 287465059715460, 48.03037994104158
r75k3q0.6c5/59.5.cnf, 12277607397403295744, 63.412663245309496
r75k3q0.6c5/69.3.cnf, 5096071708419211264, 62.144091286322805
r75k3q0.6c5/108.3.cnf, 16339980339859816, 53.859255765842725
r75k3q0.6c5/79.1.cnf, 839543781379959808, 59.54238317533237
r75k3q0.6c5/299.4.cnf, 351256, 18.42216334346095
r75k3q0.6c5/280.4.cnf, 2699413, 21.364214289911622
r75k3q0.6c5/315.5.cnf, 16, 4.0
r75k3q0.6c5/19.2.cnf, 3183582756838205030400, 71.43114126002214
r75k3q0.6c5/276.1.cnf, 794187, 19.59911922010273
r75k3q0.6c5/277.5.cnf, 24464, 14.578372691360805
r75k3q0.6c5/181.3.cnf, 69529223902, 36.0169004348658
r75k3q0.6c5/107.1.cnf, 19749294451245856, 54.13265063174725
r75k3q0.6c5/185.3.cnf, 999409964988, 39.86228564683288
r75k3q0.6c5/119.1.cnf, 3315455510659366, 51.558128519236064
r75k3q0.6c5/259.5.cnf, 943172, 19.847161364021716
r75k3q0.6c5/297.4.cnf, 30868, 14.913824390408063
r75k3q0.6c5/247.3.cnf, 1513714, 20.52966121866471
r75k3q0.6c5/307.5.cnf, 7299, 12.833483105659585
r75k3q0.6c5/93.4.cnf, 61340807710899728, 55.7676966817515
r75k3q0.6c5/321.2.cnf, 11001, 13.425347051432823
r75k3q0.6c5/33.5.cnf, 422641657937418780672, 68.517996872161
r75k3q0.6c5/231.3.cnf, 1872184212, 30.80207524866385
r75k3q0.6c5/43.3.cnf, 107577523455091802112, 66.54393857985032
r75k3q0.6c5/163.3.cnf, 2902651697468, 41.4005086053829
r75k3q0.6c5/168.2.cnf, 6029736704839, 42.45523214526519
r75k3q0.6c5/74.4.cnf, 1752351220089209344, 60.60399766824198
r75k3q0.6c5/117.2.cnf, 1083512156593280, 49.94463676332112
r75k3q0.6c5/242.3.cnf, 12933004, 23.62455407876751
r75k3q0.6c5/84.2.cnf, 340310831368064112, 58.239630683025496
r75k3q0.6c5/218.1.cnf, 1002223063, 29.90055649632048
r75k3q0.6c5/259.2.cnf, 72418, 16.144060713365405
r75k3q0.6c5/173.4.cnf, 5299473631865, 42.26898621032234
r75k3q0.6c5/150.1.cnf, 44240109218882, 45.330420180802385
r75k3q0.6c5/14.5.cnf, 7083194643621347328000, 72.58489018020383
r75k3q0.6c5/135.5.cnf, 441528394102867, 48.649499547076424
r75k3q0.6c5/292.4.cnf, 26459, 14.691470916513605
r75k3q0.6c5/24.3.cnf, 1366699622945922220032, 70.21118619087885
r75k3q0.6c5/175.5.cnf, 587855009907, 39.09666941262884
r75k3q0.6c5/34.1.cnf, 487917884839326384128, 68.7252002645859
r75k3q0.6c5/212.4.cnf, 1885697248, 30.812450921372577
r75k3q0.6c5/119.2.cnf, 2313141608533968, 51.038775012534046
r75k3q0.6c5/102.2.cnf, 34619922964827204, 54.94245203266591
r75k3q0.6c5/55.4.cnf, 14849077798795436032, 63.687007138167566
r75k3q0.6c5/200.3.cnf, 53851093302, 35.64825658399338
r75k3q0.6c5/65.2.cnf, 4305328940884043264, 61.90082917631536
r75k3q0.6c5/234.4.cnf, 381096149, 28.50557978880061
r75k3q0.6c5/149.5.cnf, 116396672946179, 46.72604314961903
r75k3q0.6c5/15.1.cnf, 5268872738520264867840, 72.1579843266973
r75k3q0.6c5/245.3.cnf, 26400046, 24.65403710757989
r75k3q0.6c5/256.1.cnf, 5681771, 22.437909255159603
r75k3q0.6c5/180.3.cnf, 1727242324650, 40.65160763960781
r75k3q0.6c5/329.5.cnf, 365, 8.51175265376738
r75k3q0.6c5/267.2.cnf, 94750, 16.531838322833178
r75k3q0.6c5/171.1.cnf, 9306568080408, 43.081386391698096
r75k3q0.6c5/126.5.cnf, 896843256537236, 49.67184919230097
r75k3q0.6c5/305.5.cnf, 384, 8.584962500721156
r75k3q0.6c5/259.3.cnf, 1018742, 19.958357299484437
r75k3q0.6c5/265.5.cnf, 13074216, 23.640221101557636
r75k3q0.6c5/199.5.cnf, 310357418865, 38.17513967665225
r75k3q0.6c5/177.2.cnf, 2581630538631, 41.23141968761889
r75k3q0.6c5/102.4.cnf, 57826278143488912, 55.68257476753127
r75k3q0.6c5/262.1.cnf, 32892, 15.00544911354693
r75k3q0.6c5/60.5.cnf, 14902353294200387584, 63.69217397366761
r75k3q0.6c5/47.5.cnf, 67655041097505177600, 65.87483123884161
r75k3q0.6c5/204.4.cnf, 1958581498, 30.86716201511341
r75k3q0.6c5/70.3.cnf, 9750025057648593664, 63.08011163457825
r75k3q0.6c5/80.1.cnf, 527616728712178432, 58.87226792075174
r75k3q0.6c5/209.4.cnf, 27159476036, 34.66073659607203
r75k3q0.6c5/10.4.cnf, 10311103936855434854400, 73.1266168876351
r75k3q0.6c5/88.4.cnf, 378239178270301952, 58.39207641944228
r75k3q0.6c5/296.5.cnf, 173224, 17.402279302205056
r75k3q0.6c5/184.2.cnf, 117044099605, 36.768261251297915
r75k3q0.6c5/20.2.cnf, 2734875371072819036160, 71.21196508319105
