file,#v,#c,#l
r50k5/50.355.2.cnf, 50, 355, 1775
r50k5/50.340.1.cnf, 50, 340, 1700
r50k5/50.654.0.cnf, 50, 654, 3270
r50k5/50.199.0.cnf, 50, 199, 995
r50k5/50.988.1.cnf, 50, 988, 4940
r50k5/50.167.2.cnf, 50, 167, 835
r50k5/50.945.1.cnf, 50, 945, 4725
r50k5/50.59.0.cnf, 50, 59, 295
r50k5/50.277.0.cnf, 50, 277, 1385
r50k5/50.991.0.cnf, 50, 991, 4955
r50k5/50.686.0.cnf, 50, 686, 3430
r50k5/50.1010.2.cnf, 50, 1010, 5050
r50k5/50.803.1.cnf, 50, 803, 4015
r50k5/50.667.2.cnf, 50, 667, 3335
r50k5/50.116.0.cnf, 50, 116, 580
r50k5/50.42.2.cnf, 50, 42, 210
r50k5/50.220.0.cnf, 50, 220, 1100
r50k5/50.689.1.cnf, 50, 689, 3445
r50k5/50.531.2.cnf, 50, 531, 2655
r50k5/50.688.0.cnf, 50, 688, 3440
r50k5/50.100.1.cnf, 50, 100, 500
r50k5/50.941.1.cnf, 50, 941, 4705
r50k5/50.881.0.cnf, 50, 881, 4405
r50k5/50.247.0.cnf, 50, 247, 1235
r50k5/50.611.0.cnf, 50, 611, 3055
r50k5/50.238.1.cnf, 50, 238, 1190
r50k5/50.140.2.cnf, 50, 140, 700
r50k5/50.897.2.cnf, 50, 897, 4485
r50k5/50.490.2.cnf, 50, 490, 2450
r50k5/50.120.0.cnf, 50, 120, 600
r50k5/50.1021.0.cnf, 50, 1021, 5105
r50k5/50.958.2.cnf, 50, 958, 4790
r50k5/50.406.2.cnf, 50, 406, 2030
r50k5/50.588.1.cnf, 50, 588, 2940
r50k5/50.1079.0.cnf, 50, 1079, 5395
r50k5/50.315.2.cnf, 50, 315, 1575
r50k5/50.335.0.cnf, 50, 335, 1675
r50k5/50.68.0.cnf, 50, 68, 340
r50k5/50.615.0.cnf, 50, 615, 3075
r50k5/50.417.2.cnf, 50, 417, 2085
r50k5/50.257.1.cnf, 50, 257, 1285
r50k5/50.161.1.cnf, 50, 161, 805
r50k5/50.596.1.cnf, 50, 596, 2980
r50k5/50.273.2.cnf, 50, 273, 1365
r50k5/50.1088.2.cnf, 50, 1088, 5440
r50k5/50.784.0.cnf, 50, 784, 3920
r50k5/50.296.0.cnf, 50, 296, 1480
r50k5/50.566.2.cnf, 50, 566, 2830
r50k5/50.969.2.cnf, 50, 969, 4845
r50k5/50.994.1.cnf, 50, 994, 4970
r50k5/50.899.0.cnf, 50, 899, 4495
r50k5/50.509.2.cnf, 50, 509, 2545
r50k5/50.864.0.cnf, 50, 864, 4320
r50k5/50.328.0.cnf, 50, 328, 1640
r50k5/50.363.2.cnf, 50, 363, 1815
r50k5/50.943.0.cnf, 50, 943, 4715
r50k5/50.979.1.cnf, 50, 979, 4895
r50k5/50.841.1.cnf, 50, 841, 4205
r50k5/50.473.2.cnf, 50, 473, 2365
r50k5/50.246.2.cnf, 50, 246, 1230
r50k5/50.755.1.cnf, 50, 755, 3775
r50k5/50.849.1.cnf, 50, 849, 4245
r50k5/50.542.0.cnf, 50, 542, 2710
r50k5/50.462.2.cnf, 50, 462, 2310
r50k5/50.215.1.cnf, 50, 215, 1075
r50k5/50.832.1.cnf, 50, 832, 4160
r50k5/50.648.1.cnf, 50, 648, 3240
r50k5/50.282.2.cnf, 50, 282, 1410
r50k5/50.924.0.cnf, 50, 924, 4620
r50k5/50.59.2.cnf, 50, 59, 295
r50k5/50.652.2.cnf, 50, 652, 3260
r50k5/50.798.0.cnf, 50, 798, 3990
r50k5/50.231.0.cnf, 50, 231, 1155
r50k5/50.438.2.cnf, 50, 438, 2190
r50k5/50.380.1.cnf, 50, 380, 1900
r50k5/50.94.1.cnf, 50, 94, 470
r50k5/50.85.2.cnf, 50, 85, 425
r50k5/50.583.0.cnf, 50, 583, 2915
r50k5/50.412.1.cnf, 50, 412, 2060
r50k5/50.308.0.cnf, 50, 308, 1540
r50k5/50.107.1.cnf, 50, 107, 535
r50k5/50.438.1.cnf, 50, 438, 2190
r50k5/50.388.2.cnf, 50, 388, 1940
r50k5/50.1058.0.cnf, 50, 1058, 5290
r50k5/50.225.2.cnf, 50, 225, 1125
r50k5/50.423.1.cnf, 50, 423, 2115
r50k5/50.582.1.cnf, 50, 582, 2910
r50k5/50.339.1.cnf, 50, 339, 1695
r50k5/50.67.0.cnf, 50, 67, 335
r50k5/50.766.2.cnf, 50, 766, 3830
r50k5/50.783.1.cnf, 50, 783, 3915
r50k5/50.922.0.cnf, 50, 922, 4610
r50k5/50.18.1.cnf, 50, 18, 90
r50k5/50.695.1.cnf, 50, 695, 3475
r50k5/50.1023.2.cnf, 50, 1023, 5115
r50k5/50.322.0.cnf, 50, 322, 1610
r50k5/50.922.1.cnf, 50, 922, 4610
r50k5/50.282.1.cnf, 50, 282, 1410
r50k5/50.304.1.cnf, 50, 304, 1520
r50k5/50.454.2.cnf, 50, 454, 2270
r50k5/50.602.1.cnf, 50, 602, 3010
r50k5/50.162.1.cnf, 50, 162, 810
r50k5/50.405.0.cnf, 50, 405, 2025
r50k5/50.995.0.cnf, 50, 995, 4975
r50k5/50.945.0.cnf, 50, 945, 4725
r50k5/50.541.2.cnf, 50, 541, 2705
r50k5/50.352.0.cnf, 50, 352, 1760
r50k5/50.760.0.cnf, 50, 760, 3800
r50k5/50.857.2.cnf, 50, 857, 4285
r50k5/50.295.0.cnf, 50, 295, 1475
r50k5/50.483.1.cnf, 50, 483, 2415
r50k5/50.847.1.cnf, 50, 847, 4235
r50k5/50.174.0.cnf, 50, 174, 870
r50k5/50.106.0.cnf, 50, 106, 530
r50k5/50.351.2.cnf, 50, 351, 1755
r50k5/50.805.1.cnf, 50, 805, 4025
r50k5/50.182.2.cnf, 50, 182, 910
r50k5/50.69.0.cnf, 50, 69, 345
r50k5/50.1014.1.cnf, 50, 1014, 5070
r50k5/50.798.2.cnf, 50, 798, 3990
r50k5/50.654.1.cnf, 50, 654, 3270
r50k5/50.949.1.cnf, 50, 949, 4745
r50k5/50.1082.1.cnf, 50, 1082, 5410
r50k5/50.914.1.cnf, 50, 914, 4570
r50k5/50.931.2.cnf, 50, 931, 4655
r50k5/50.175.0.cnf, 50, 175, 875
r50k5/50.845.1.cnf, 50, 845, 4225
r50k5/50.782.0.cnf, 50, 782, 3910
r50k5/50.463.0.cnf, 50, 463, 2315
r50k5/50.1039.2.cnf, 50, 1039, 5195
r50k5/50.540.0.cnf, 50, 540, 2700
r50k5/50.1009.1.cnf, 50, 1009, 5045
r50k5/50.936.1.cnf, 50, 936, 4680
r50k5/50.792.1.cnf, 50, 792, 3960
r50k5/50.1040.2.cnf, 50, 1040, 5200
r50k5/50.696.2.cnf, 50, 696, 3480
r50k5/50.961.1.cnf, 50, 961, 4805
r50k5/50.775.2.cnf, 50, 775, 3875
r50k5/50.49.1.cnf, 50, 49, 245
r50k5/50.27.2.cnf, 50, 27, 135
r50k5/50.236.1.cnf, 50, 236, 1180
r50k5/50.768.2.cnf, 50, 768, 3840
r50k5/50.558.0.cnf, 50, 558, 2790
r50k5/50.571.1.cnf, 50, 571, 2855
r50k5/50.288.0.cnf, 50, 288, 1440
r50k5/50.999.1.cnf, 50, 999, 4995
r50k5/50.505.1.cnf, 50, 505, 2525
r50k5/50.660.0.cnf, 50, 660, 3300
r50k5/50.756.0.cnf, 50, 756, 3780
r50k5/50.743.2.cnf, 50, 743, 3715
r50k5/50.332.2.cnf, 50, 332, 1660
r50k5/50.631.0.cnf, 50, 631, 3155
r50k5/50.983.2.cnf, 50, 983, 4915
r50k5/50.236.2.cnf, 50, 236, 1180
r50k5/50.793.2.cnf, 50, 793, 3965
r50k5/50.813.2.cnf, 50, 813, 4065
r50k5/50.381.0.cnf, 50, 381, 1905
r50k5/50.1053.0.cnf, 50, 1053, 5265
r50k5/50.594.0.cnf, 50, 594, 2970
r50k5/50.286.2.cnf, 50, 286, 1430
r50k5/50.604.1.cnf, 50, 604, 3020
r50k5/50.34.2.cnf, 50, 34, 170
r50k5/50.175.1.cnf, 50, 175, 875
r50k5/50.290.1.cnf, 50, 290, 1450
r50k5/50.265.0.cnf, 50, 265, 1325
r50k5/50.382.2.cnf, 50, 382, 1910
r50k5/50.896.1.cnf, 50, 896, 4480
r50k5/50.920.0.cnf, 50, 920, 4600
r50k5/50.1002.0.cnf, 50, 1002, 5010
r50k5/50.841.0.cnf, 50, 841, 4205
r50k5/50.892.0.cnf, 50, 892, 4460
r50k5/50.803.2.cnf, 50, 803, 4015
r50k5/50.698.1.cnf, 50, 698, 3490
r50k5/50.356.1.cnf, 50, 356, 1780
r50k5/50.19.1.cnf, 50, 19, 95
r50k5/50.759.2.cnf, 50, 759, 3795
r50k5/50.114.0.cnf, 50, 114, 570
r50k5/50.790.2.cnf, 50, 790, 3950
r50k5/50.581.1.cnf, 50, 581, 2905
r50k5/50.53.0.cnf, 50, 53, 265
r50k5/50.198.0.cnf, 50, 198, 990
r50k5/50.1041.2.cnf, 50, 1041, 5205
r50k5/50.192.1.cnf, 50, 192, 960
r50k5/50.921.1.cnf, 50, 921, 4605
r50k5/50.460.0.cnf, 50, 460, 2300
r50k5/50.15.2.cnf, 50, 15, 75
r50k5/50.303.0.cnf, 50, 303, 1515
r50k5/50.74.1.cnf, 50, 74, 370
r50k5/50.415.0.cnf, 50, 415, 2075
r50k5/50.671.1.cnf, 50, 671, 3355
r50k5/50.217.2.cnf, 50, 217, 1085
r50k5/50.980.1.cnf, 50, 980, 4900
r50k5/50.645.0.cnf, 50, 645, 3225
r50k5/50.716.0.cnf, 50, 716, 3580
r50k5/50.63.1.cnf, 50, 63, 315
r50k5/50.327.1.cnf, 50, 327, 1635
r50k5/50.550.0.cnf, 50, 550, 2750
r50k5/50.749.1.cnf, 50, 749, 3745
r50k5/50.209.2.cnf, 50, 209, 1045
r50k5/50.637.0.cnf, 50, 637, 3185
r50k5/50.367.2.cnf, 50, 367, 1835
r50k5/50.291.1.cnf, 50, 291, 1455
r50k5/50.103.0.cnf, 50, 103, 515
r50k5/50.435.0.cnf, 50, 435, 2175
r50k5/50.315.0.cnf, 50, 315, 1575
r50k5/50.867.2.cnf, 50, 867, 4335
r50k5/50.226.1.cnf, 50, 226, 1130
r50k5/50.73.1.cnf, 50, 73, 365
r50k5/50.993.2.cnf, 50, 993, 4965
r50k5/50.466.1.cnf, 50, 466, 2330
r50k5/50.63.2.cnf, 50, 63, 315
r50k5/50.943.2.cnf, 50, 943, 4715
r50k5/50.37.0.cnf, 50, 37, 185
r50k5/50.656.1.cnf, 50, 656, 3280
r50k5/50.852.1.cnf, 50, 852, 4260
r50k5/50.903.2.cnf, 50, 903, 4515
r50k5/50.776.1.cnf, 50, 776, 3880
r50k5/50.120.2.cnf, 50, 120, 600
r50k5/50.1131.0.cnf, 50, 1131, 5655
r50k5/50.516.1.cnf, 50, 516, 2580
r50k5/50.98.0.cnf, 50, 98, 490
r50k5/50.249.2.cnf, 50, 249, 1245
r50k5/50.223.1.cnf, 50, 223, 1115
r50k5/50.671.2.cnf, 50, 671, 3355
r50k5/50.138.1.cnf, 50, 138, 690
r50k5/50.990.2.cnf, 50, 990, 4950
r50k5/50.522.1.cnf, 50, 522, 2610
r50k5/50.578.0.cnf, 50, 578, 2890
r50k5/50.75.1.cnf, 50, 75, 375
r50k5/50.796.1.cnf, 50, 796, 3980
r50k5/50.529.2.cnf, 50, 529, 2645
r50k5/50.979.2.cnf, 50, 979, 4895
r50k5/50.139.0.cnf, 50, 139, 695
r50k5/50.750.0.cnf, 50, 750, 3750
r50k5/50.568.0.cnf, 50, 568, 2840
r50k5/50.913.0.cnf, 50, 913, 4565
r50k5/50.22.0.cnf, 50, 22, 110
r50k5/50.638.1.cnf, 50, 638, 3190
r50k5/50.100.2.cnf, 50, 100, 500
r50k5/50.179.2.cnf, 50, 179, 895
r50k5/50.461.0.cnf, 50, 461, 2305
r50k5/50.598.2.cnf, 50, 598, 2990
r50k5/50.371.0.cnf, 50, 371, 1855
r50k5/50.18.2.cnf, 50, 18, 90
r50k5/50.131.2.cnf, 50, 131, 655
r50k5/50.917.1.cnf, 50, 917, 4585
r50k5/50.669.0.cnf, 50, 669, 3345
r50k5/50.611.2.cnf, 50, 611, 3055
r50k5/50.444.0.cnf, 50, 444, 2220
r50k5/50.542.2.cnf, 50, 542, 2710
r50k5/50.592.1.cnf, 50, 592, 2960
r50k5/50.523.0.cnf, 50, 523, 2615
r50k5/50.44.2.cnf, 50, 44, 220
r50k5/50.741.1.cnf, 50, 741, 3705
r50k5/50.473.1.cnf, 50, 473, 2365
r50k5/50.5.1.cnf, 50, 5, 25
r50k5/50.478.2.cnf, 50, 478, 2390
r50k5/50.1046.0.cnf, 50, 1046, 5230
r50k5/50.94.2.cnf, 50, 94, 470
r50k5/50.1087.1.cnf, 50, 1087, 5435
r50k5/50.986.0.cnf, 50, 986, 4930
r50k5/50.594.1.cnf, 50, 594, 2970
r50k5/50.1039.1.cnf, 50, 1039, 5195
r50k5/50.600.0.cnf, 50, 600, 3000
r50k5/50.76.0.cnf, 50, 76, 380
r50k5/50.629.0.cnf, 50, 629, 3145
r50k5/50.354.0.cnf, 50, 354, 1770
r50k5/50.892.2.cnf, 50, 892, 4460
r50k5/50.998.0.cnf, 50, 998, 4990
r50k5/50.47.1.cnf, 50, 47, 235
r50k5/50.671.0.cnf, 50, 671, 3355
r50k5/50.497.2.cnf, 50, 497, 2485
r50k5/50.889.2.cnf, 50, 889, 4445
r50k5/50.451.0.cnf, 50, 451, 2255
r50k5/50.762.2.cnf, 50, 762, 3810
r50k5/50.982.1.cnf, 50, 982, 4910
r50k5/50.603.2.cnf, 50, 603, 3015
r50k5/50.478.0.cnf, 50, 478, 2390
r50k5/50.12.0.cnf, 50, 12, 60
r50k5/50.293.2.cnf, 50, 293, 1465
r50k5/50.481.2.cnf, 50, 481, 2405
r50k5/50.6.2.cnf, 50, 6, 30
r50k5/50.468.0.cnf, 50, 468, 2340
r50k5/50.983.1.cnf, 50, 983, 4915
r50k5/50.984.2.cnf, 50, 984, 4920
r50k5/50.680.1.cnf, 50, 680, 3400
r50k5/50.289.0.cnf, 50, 289, 1445
r50k5/50.492.2.cnf, 50, 492, 2460
r50k5/50.640.2.cnf, 50, 640, 3200
r50k5/50.638.2.cnf, 50, 638, 3190
r50k5/50.238.0.cnf, 50, 238, 1190
r50k5/50.349.1.cnf, 50, 349, 1745
r50k5/50.933.1.cnf, 50, 933, 4665
r50k5/50.722.1.cnf, 50, 722, 3610
r50k5/50.989.1.cnf, 50, 989, 4945
r50k5/50.297.1.cnf, 50, 297, 1485
r50k5/50.1011.2.cnf, 50, 1011, 5055
r50k5/50.104.0.cnf, 50, 104, 520
r50k5/50.270.2.cnf, 50, 270, 1350
r50k5/50.176.1.cnf, 50, 176, 880
r50k5/50.756.2.cnf, 50, 756, 3780
r50k5/50.805.0.cnf, 50, 805, 4025
r50k5/50.23.1.cnf, 50, 23, 115
r50k5/50.730.2.cnf, 50, 730, 3650
r50k5/50.294.0.cnf, 50, 294, 1470
r50k5/50.845.2.cnf, 50, 845, 4225
r50k5/50.352.1.cnf, 50, 352, 1760
r50k5/50.997.0.cnf, 50, 997, 4985
r50k5/50.78.1.cnf, 50, 78, 390
r50k5/50.70.0.cnf, 50, 70, 350
r50k5/50.402.0.cnf, 50, 402, 2010
r50k5/50.726.2.cnf, 50, 726, 3630
r50k5/50.530.2.cnf, 50, 530, 2650
r50k5/50.260.0.cnf, 50, 260, 1300
r50k5/50.963.1.cnf, 50, 963, 4815
r50k5/50.624.2.cnf, 50, 624, 3120
r50k5/50.25.2.cnf, 50, 25, 125
r50k5/50.714.0.cnf, 50, 714, 3570
r50k5/50.1008.2.cnf, 50, 1008, 5040
r50k5/50.741.0.cnf, 50, 741, 3705
r50k5/50.376.0.cnf, 50, 376, 1880
r50k5/50.418.1.cnf, 50, 418, 2090
r50k5/50.383.0.cnf, 50, 383, 1915
r50k5/50.107.2.cnf, 50, 107, 535
r50k5/50.114.2.cnf, 50, 114, 570
r50k5/50.820.2.cnf, 50, 820, 4100
r50k5/50.867.1.cnf, 50, 867, 4335
r50k5/50.446.1.cnf, 50, 446, 2230
r50k5/50.1141.0.cnf, 50, 1141, 5705
r50k5/50.427.0.cnf, 50, 427, 2135
r50k5/50.305.0.cnf, 50, 305, 1525
r50k5/50.800.2.cnf, 50, 800, 4000
r50k5/50.1018.0.cnf, 50, 1018, 5090
r50k5/50.255.0.cnf, 50, 255, 1275
r50k5/50.806.0.cnf, 50, 806, 4030
r50k5/50.302.0.cnf, 50, 302, 1510
r50k5/50.534.0.cnf, 50, 534, 2670
r50k5/50.1025.1.cnf, 50, 1025, 5125
r50k5/50.797.1.cnf, 50, 797, 3985
r50k5/50.249.0.cnf, 50, 249, 1245
r50k5/50.691.2.cnf, 50, 691, 3455
r50k5/50.666.2.cnf, 50, 666, 3330
r50k5/50.1032.0.cnf, 50, 1032, 5160
r50k5/50.119.2.cnf, 50, 119, 595
r50k5/50.170.2.cnf, 50, 170, 850
r50k5/50.1048.0.cnf, 50, 1048, 5240
r50k5/50.152.0.cnf, 50, 152, 760
r50k5/50.838.2.cnf, 50, 838, 4190
r50k5/50.735.2.cnf, 50, 735, 3675
r50k5/50.531.0.cnf, 50, 531, 2655
r50k5/50.224.1.cnf, 50, 224, 1120
r50k5/50.227.1.cnf, 50, 227, 1135
r50k5/50.276.0.cnf, 50, 276, 1380
r50k5/50.80.1.cnf, 50, 80, 400
r50k5/50.586.0.cnf, 50, 586, 2930
r50k5/50.267.2.cnf, 50, 267, 1335
r50k5/50.193.1.cnf, 50, 193, 965
r50k5/50.261.0.cnf, 50, 261, 1305
r50k5/50.447.2.cnf, 50, 447, 2235
r50k5/50.716.2.cnf, 50, 716, 3580
r50k5/50.856.1.cnf, 50, 856, 4280
r50k5/50.394.1.cnf, 50, 394, 1970
r50k5/50.605.1.cnf, 50, 605, 3025
r50k5/50.83.1.cnf, 50, 83, 415
r50k5/50.447.0.cnf, 50, 447, 2235
r50k5/50.20.1.cnf, 50, 20, 100
r50k5/50.432.1.cnf, 50, 432, 2160
r50k5/50.878.2.cnf, 50, 878, 4390
r50k5/50.882.1.cnf, 50, 882, 4410
r50k5/50.1003.0.cnf, 50, 1003, 5015
r50k5/50.750.2.cnf, 50, 750, 3750
r50k5/50.620.2.cnf, 50, 620, 3100
r50k5/50.458.0.cnf, 50, 458, 2290
r50k5/50.353.2.cnf, 50, 353, 1765
r50k5/50.536.0.cnf, 50, 536, 2680
r50k5/50.181.1.cnf, 50, 181, 905
r50k5/50.964.1.cnf, 50, 964, 4820
r50k5/50.155.0.cnf, 50, 155, 775
r50k5/50.813.0.cnf, 50, 813, 4065
r50k5/50.1069.1.cnf, 50, 1069, 5345
r50k5/50.204.1.cnf, 50, 204, 1020
r50k5/50.487.1.cnf, 50, 487, 2435
r50k5/50.371.1.cnf, 50, 371, 1855
r50k5/50.562.2.cnf, 50, 562, 2810
r50k5/50.304.0.cnf, 50, 304, 1520
r50k5/50.1103.1.cnf, 50, 1103, 5515
r50k5/50.1049.2.cnf, 50, 1049, 5245
r50k5/50.421.2.cnf, 50, 421, 2105
r50k5/50.993.0.cnf, 50, 993, 4965
r50k5/50.105.0.cnf, 50, 105, 525
r50k5/50.873.0.cnf, 50, 873, 4365
r50k5/50.373.2.cnf, 50, 373, 1865
r50k5/50.62.1.cnf, 50, 62, 310
r50k5/50.643.2.cnf, 50, 643, 3215
r50k5/50.769.2.cnf, 50, 769, 3845
r50k5/50.535.2.cnf, 50, 535, 2675
r50k5/50.458.2.cnf, 50, 458, 2290
r50k5/50.250.0.cnf, 50, 250, 1250
r50k5/50.585.1.cnf, 50, 585, 2925
r50k5/50.664.0.cnf, 50, 664, 3320
r50k5/50.516.0.cnf, 50, 516, 2580
r50k5/50.734.2.cnf, 50, 734, 3670
r50k5/50.346.1.cnf, 50, 346, 1730
r50k5/50.943.1.cnf, 50, 943, 4715
r50k5/50.146.1.cnf, 50, 146, 730
r50k5/50.718.1.cnf, 50, 718, 3590
r50k5/50.14.0.cnf, 50, 14, 70
r50k5/50.830.1.cnf, 50, 830, 4150
r50k5/50.748.0.cnf, 50, 748, 3740
r50k5/50.1154.0.cnf, 50, 1154, 5770
r50k5/50.1060.0.cnf, 50, 1060, 5300
r50k5/50.377.0.cnf, 50, 377, 1885
r50k5/50.966.1.cnf, 50, 966, 4830
r50k5/50.201.2.cnf, 50, 201, 1005
r50k5/50.685.0.cnf, 50, 685, 3425
r50k5/50.796.2.cnf, 50, 796, 3980
r50k5/50.563.0.cnf, 50, 563, 2815
r50k5/50.71.1.cnf, 50, 71, 355
r50k5/50.1012.2.cnf, 50, 1012, 5060
r50k5/50.877.1.cnf, 50, 877, 4385
r50k5/50.281.2.cnf, 50, 281, 1405
r50k5/50.865.2.cnf, 50, 865, 4325
r50k5/50.299.2.cnf, 50, 299, 1495
r50k5/50.383.2.cnf, 50, 383, 1915
r50k5/50.408.1.cnf, 50, 408, 2040
r50k5/50.850.1.cnf, 50, 850, 4250
r50k5/50.411.0.cnf, 50, 411, 2055
r50k5/50.615.2.cnf, 50, 615, 3075
r50k5/50.158.0.cnf, 50, 158, 790
r50k5/50.180.1.cnf, 50, 180, 900
r50k5/50.396.0.cnf, 50, 396, 1980
r50k5/50.125.1.cnf, 50, 125, 625
r50k5/50.373.1.cnf, 50, 373, 1865
r50k5/50.517.0.cnf, 50, 517, 2585
r50k5/50.53.1.cnf, 50, 53, 265
r50k5/50.450.2.cnf, 50, 450, 2250
r50k5/50.910.0.cnf, 50, 910, 4550
r50k5/50.398.1.cnf, 50, 398, 1990
r50k5/50.365.1.cnf, 50, 365, 1825
r50k5/50.73.2.cnf, 50, 73, 365
r50k5/50.1062.1.cnf, 50, 1062, 5310
r50k5/50.622.2.cnf, 50, 622, 3110
r50k5/50.23.0.cnf, 50, 23, 115
r50k5/50.250.2.cnf, 50, 250, 1250
r50k5/50.210.0.cnf, 50, 210, 1050
r50k5/50.1068.2.cnf, 50, 1068, 5340
r50k5/50.877.2.cnf, 50, 877, 4385
r50k5/50.576.0.cnf, 50, 576, 2880
r50k5/50.776.2.cnf, 50, 776, 3880
r50k5/50.1063.2.cnf, 50, 1063, 5315
r50k5/50.851.1.cnf, 50, 851, 4255
r50k5/50.459.2.cnf, 50, 459, 2295
r50k5/50.880.0.cnf, 50, 880, 4400
r50k5/50.1020.2.cnf, 50, 1020, 5100
r50k5/50.1055.0.cnf, 50, 1055, 5275
r50k5/50.840.1.cnf, 50, 840, 4200
r50k5/50.773.0.cnf, 50, 773, 3865
r50k5/50.6.1.cnf, 50, 6, 30
r50k5/50.364.1.cnf, 50, 364, 1820
r50k5/50.477.0.cnf, 50, 477, 2385
r50k5/50.403.1.cnf, 50, 403, 2015
r50k5/50.950.1.cnf, 50, 950, 4750
r50k5/50.900.1.cnf, 50, 900, 4500
r50k5/50.320.0.cnf, 50, 320, 1600
r50k5/50.42.0.cnf, 50, 42, 210
r50k5/50.622.1.cnf, 50, 622, 3110
r50k5/50.266.0.cnf, 50, 266, 1330
r50k5/50.34.0.cnf, 50, 34, 170
r50k5/50.723.1.cnf, 50, 723, 3615
r50k5/50.88.2.cnf, 50, 88, 440
r50k5/50.377.1.cnf, 50, 377, 1885
r50k5/50.471.1.cnf, 50, 471, 2355
r50k5/50.1098.1.cnf, 50, 1098, 5490
r50k5/50.879.0.cnf, 50, 879, 4395
r50k5/50.252.1.cnf, 50, 252, 1260
r50k5/50.783.2.cnf, 50, 783, 3915
r50k5/50.781.1.cnf, 50, 781, 3905
r50k5/50.512.2.cnf, 50, 512, 2560
r50k5/50.956.2.cnf, 50, 956, 4780
r50k5/50.719.1.cnf, 50, 719, 3595
r50k5/50.203.0.cnf, 50, 203, 1015
r50k5/50.253.0.cnf, 50, 253, 1265
r50k5/50.189.0.cnf, 50, 189, 945
r50k5/50.1108.2.cnf, 50, 1108, 5540
r50k5/50.34.1.cnf, 50, 34, 170
r50k5/50.876.2.cnf, 50, 876, 4380
r50k5/50.1038.2.cnf, 50, 1038, 5190
r50k5/50.861.0.cnf, 50, 861, 4305
r50k5/50.560.1.cnf, 50, 560, 2800
r50k5/50.1024.1.cnf, 50, 1024, 5120
r50k5/50.962.0.cnf, 50, 962, 4810
r50k5/50.3.2.cnf, 50, 3, 15
r50k5/50.747.2.cnf, 50, 747, 3735
r50k5/50.601.1.cnf, 50, 601, 3005
r50k5/50.1005.2.cnf, 50, 1005, 5025
r50k5/50.272.0.cnf, 50, 272, 1360
r50k5/50.334.2.cnf, 50, 334, 1670
r50k5/50.1031.1.cnf, 50, 1031, 5155
r50k5/50.710.2.cnf, 50, 710, 3550
r50k5/50.263.1.cnf, 50, 263, 1315
r50k5/50.717.1.cnf, 50, 717, 3585
r50k5/50.737.2.cnf, 50, 737, 3685
r50k5/50.404.2.cnf, 50, 404, 2020
r50k5/50.1119.0.cnf, 50, 1119, 5595
r50k5/50.831.2.cnf, 50, 831, 4155
r50k5/50.468.2.cnf, 50, 468, 2340
r50k5/50.346.2.cnf, 50, 346, 1730
r50k5/50.612.1.cnf, 50, 612, 3060
r50k5/50.706.2.cnf, 50, 706, 3530
r50k5/50.86.1.cnf, 50, 86, 430
r50k5/50.422.0.cnf, 50, 422, 2110
r50k5/50.763.2.cnf, 50, 763, 3815
r50k5/50.49.0.cnf, 50, 49, 245
r50k5/50.55.0.cnf, 50, 55, 275
r50k5/50.725.2.cnf, 50, 725, 3625
r50k5/50.529.0.cnf, 50, 529, 2645
r50k5/50.635.1.cnf, 50, 635, 3175
r50k5/50.359.0.cnf, 50, 359, 1795
r50k5/50.718.2.cnf, 50, 718, 3590
r50k5/50.7.2.cnf, 50, 7, 35
r50k5/50.811.2.cnf, 50, 811, 4055
r50k5/50.177.2.cnf, 50, 177, 885
r50k5/50.789.0.cnf, 50, 789, 3945
r50k5/50.941.2.cnf, 50, 941, 4705
r50k5/50.137.0.cnf, 50, 137, 685
r50k5/50.479.1.cnf, 50, 479, 2395
r50k5/50.678.0.cnf, 50, 678, 3390
r50k5/50.1132.2.cnf, 50, 1132, 5660
r50k5/50.1053.2.cnf, 50, 1053, 5265
r50k5/50.512.0.cnf, 50, 512, 2560
r50k5/50.147.0.cnf, 50, 147, 735
r50k5/50.849.2.cnf, 50, 849, 4245
r50k5/50.702.1.cnf, 50, 702, 3510
r50k5/50.7.0.cnf, 50, 7, 35
r50k5/50.650.0.cnf, 50, 650, 3250
r50k5/50.445.0.cnf, 50, 445, 2225
r50k5/50.591.1.cnf, 50, 591, 2955
r50k5/50.279.2.cnf, 50, 279, 1395
r50k5/50.628.1.cnf, 50, 628, 3140
r50k5/50.843.2.cnf, 50, 843, 4215
r50k5/50.79.1.cnf, 50, 79, 395
r50k5/50.390.0.cnf, 50, 390, 1950
r50k5/50.429.0.cnf, 50, 429, 2145
r50k5/50.240.1.cnf, 50, 240, 1200
r50k5/50.724.0.cnf, 50, 724, 3620
r50k5/50.89.1.cnf, 50, 89, 445
r50k5/50.829.2.cnf, 50, 829, 4145
r50k5/50.305.1.cnf, 50, 305, 1525
r50k5/50.430.2.cnf, 50, 430, 2150
r50k5/50.954.0.cnf, 50, 954, 4770
r50k5/50.177.1.cnf, 50, 177, 885
r50k5/50.722.2.cnf, 50, 722, 3610
r50k5/50.544.0.cnf, 50, 544, 2720
r50k5/50.523.2.cnf, 50, 523, 2615
r50k5/50.585.2.cnf, 50, 585, 2925
r50k5/50.460.1.cnf, 50, 460, 2300
r50k5/50.955.1.cnf, 50, 955, 4775
r50k5/50.915.1.cnf, 50, 915, 4575
r50k5/50.362.2.cnf, 50, 362, 1810
