file, #m, log2(#m)
r50k4/50.142.2.cnf, 147603446701, 37.10293545405077
r50k4/50.338.1.cnf, 216572, 17.724487207353775
r50k4/50.455.0.cnf, 3, 1.584962500721156
r50k4/50.57.0.cnf, 27932893542352, 44.66703026232644
r50k4/50.494.2.cnf, 17, 4.087462841250339
r50k4/50.295.2.cnf, 3243676, 21.629198290069976
r50k4/50.37.2.cnf, 102951479393920, 46.54895788980593
r50k4/50.357.0.cnf, 56549, 15.787213891690328
r50k4/50.401.0.cnf, 3255, 11.668441828052998
r50k4/50.44.1.cnf, 73139487152776, 46.05571574420814
r50k4/50.278.0.cnf, 13487106, 23.685077478964775
r50k4/50.306.1.cnf, 3223470, 21.6201831260846
r50k4/50.332.1.cnf, 444202, 18.760856363007402
r50k4/50.213.1.cnf, 1244810887, 30.213279437154547
r50k4/50.258.1.cnf, 179205208, 27.417037324209783
r50k4/50.415.1.cnf, 2681, 11.38855550398256
r50k4/50.97.2.cnf, 2257481755750, 41.037851466998845
r50k4/50.462.0.cnf, 1, 0.0
r50k4/50.233.2.cnf, 628786713, 29.227995491180884
r50k4/50.140.1.cnf, 164828841895, 37.26217775241192
r50k4/50.356.0.cnf, 307424, 18.229870272287243
r50k4/50.72.2.cnf, 11170840101572, 43.344802921129194
r50k4/50.347.1.cnf, 104342, 16.670960466379054
r50k4/50.165.2.cnf, 43622290536, 35.34434647442699
r50k4/50.505.0.cnf, 2, 1.0
r50k4/50.262.0.cnf, 36245826, 25.111311530902768
r50k4/50.135.0.cnf, 277197259248, 38.012122036846264
r50k4/50.64.2.cnf, 16559490015942, 43.912723476252125
r50k4/50.253.2.cnf, 120304907, 26.84212024749974
r50k4/50.21.0.cnf, 271633647255552, 47.948655525686526
r50k4/50.393.1.cnf, 2344, 11.194756854422248
r50k4/50.189.1.cnf, 6113155578, 32.509270137718
r50k4/50.206.1.cnf, 1341706616, 30.321422093396986
r50k4/50.417.0.cnf, 1261, 10.30035256032822
r50k4/50.406.1.cnf, 2182, 11.091435386323607
r50k4/50.196.1.cnf, 3633772636, 31.758821007411616
r50k4/50.190.2.cnf, 5812932812, 32.43661908745636
r50k4/50.442.2.cnf, 10, 3.321928094887362
r50k4/50.186.1.cnf, 6956575423, 32.69573012613243
r50k4/50.309.1.cnf, 2048293, 20.96599067109377
r50k4/50.289.2.cnf, 5731939, 22.450591825667818
r50k4/50.45.1.cnf, 60923671635840, 45.79206812367344
r50k4/50.435.2.cnf, 962, 9.909893083770042
r50k4/50.306.0.cnf, 2077466, 20.986393435233015
r50k4/50.466.0.cnf, 71, 6.149747119504682
r50k4/50.401.1.cnf, 11745, 13.519759092899559
r50k4/50.367.1.cnf, 138427, 17.07876584058352
r50k4/50.374.0.cnf, 41570, 15.343255127511735
r50k4/50.335.1.cnf, 630252, 19.265569265680888
r50k4/50.292.0.cnf, 4651507, 22.149266767092865
r50k4/50.157.0.cnf, 27302365620, 34.668306908091424
r50k4/50.404.1.cnf, 597, 9.221587121264806
r50k4/50.191.0.cnf, 2660510101, 31.309055734911734
r50k4/50.480.2.cnf, 10, 3.321928094887362
r50k4/50.233.0.cnf, 282555100, 28.07395698855764
r50k4/50.284.1.cnf, 12758472, 23.60495222136895
r50k4/50.248.0.cnf, 85241218, 26.345047871949767
r50k4/50.14.2.cnf, 467729928683520, 48.73266907401091
r50k4/50.438.0.cnf, 682, 9.413627929024173
r50k4/50.118.2.cnf, 519787979184, 38.91913231363851
r50k4/50.136.2.cnf, 162302829767, 37.23989719740675
r50k4/50.273.0.cnf, 48506894, 25.531686467857682
r50k4/50.491.2.cnf, 2, 1.0
r50k4/50.15.0.cnf, 432362904911872, 48.61923607907336
r50k4/50.37.1.cnf, 101310500524416, 46.52577704125312
r50k4/50.219.0.cnf, 781910024, 29.542427362287093
r50k4/50.264.2.cnf, 24677595, 24.556698465074884
r50k4/50.17.1.cnf, 380613539397632, 48.43532021130246
r50k4/50.143.2.cnf, 108409459163, 36.6576996869119
r50k4/50.71.2.cnf, 12087641362514, 43.45859799536237
r50k4/50.17.2.cnf, 361955272949760, 48.36280476197392
r50k4/50.265.1.cnf, 22911932, 24.449595780178424
r50k4/50.354.1.cnf, 66147, 16.013388106223196
r50k4/50.341.2.cnf, 298573, 18.18772418268454
r50k4/50.219.1.cnf, 661451779, 29.30106074442624
r50k4/50.382.0.cnf, 13864, 13.75905593916017
r50k4/50.449.2.cnf, 30, 4.906890595608519
r50k4/50.218.2.cnf, 408391165, 28.605376414862707
r50k4/50.197.2.cnf, 2514646744, 31.227708599355157
r50k4/50.328.1.cnf, 334822, 18.353034799959886
r50k4/50.426.0.cnf, 83, 6.3750394313469245
r50k4/50.64.0.cnf, 18078840256432, 44.0393673664902
r50k4/50.191.1.cnf, 5883181165, 32.45394931686043
r50k4/50.201.1.cnf, 3339696660, 31.637069924653364
r50k4/50.184.2.cnf, 11383169395, 33.40618324938611
r50k4/50.104.2.cnf, 1394150293775, 40.342523235289455
r50k4/50.457.1.cnf, 114, 6.832890014164741
r50k4/50.369.1.cnf, 42202, 15.365023751034274
r50k4/50.441.0.cnf, 274, 8.098032082960527
r50k4/50.344.2.cnf, 37579, 15.197639055827477
r50k4/50.347.0.cnf, 119144, 16.862346774784125
r50k4/50.102.2.cnf, 1256666847947, 40.19273936953696
r50k4/50.137.1.cnf, 114919424082, 36.74183171170469
r50k4/50.217.1.cnf, 1724686182, 30.683686731900437
r50k4/50.295.1.cnf, 3075343, 21.552315895809365
r50k4/50.479.0.cnf, 9, 3.169925001442312
r50k4/50.99.1.cnf, 1441306492428, 40.390514294486174
r50k4/50.212.1.cnf, 870017585, 29.696469320446358
r50k4/50.322.1.cnf, 310540, 18.244419585345906
r50k4/50.390.2.cnf, 3457, 11.7553048882624
r50k4/50.324.2.cnf, 389498, 18.57125639477128
r50k4/50.196.2.cnf, 2024404545, 30.914850472450475
r50k4/50.131.0.cnf, 225279100382, 37.712922521675985
r50k4/50.288.2.cnf, 3074148, 21.551755192298923
r50k4/50.440.0.cnf, 113, 6.820178962415188
r50k4/50.197.0.cnf, 2464274872, 31.19851604116922
r50k4/50.289.1.cnf, 5000104, 22.25352667195631
r50k4/50.199.2.cnf, 2515895435, 31.228424816528655
r50k4/50.305.2.cnf, 556577, 19.086221766377015
r50k4/50.306.2.cnf, 1667679, 20.66941019043576
r50k4/50.370.0.cnf, 11626, 13.505067193231886
r50k4/50.206.0.cnf, 1180546358, 30.136807548787505
r50k4/50.207.0.cnf, 2952768542, 31.45942112668027
r50k4/50.161.0.cnf, 35298132430, 35.03887280360938
r50k4/50.229.2.cnf, 851685863, 29.665746162012496
r50k4/50.456.1.cnf, 201, 7.651051691178929
r50k4/50.206.2.cnf, 2370637344, 31.142627832694004
r50k4/50.65.1.cnf, 18361954147168, 44.06178483740759
r50k4/50.128.1.cnf, 394638265163, 38.5217398941063
r50k4/50.172.2.cnf, 23551399210, 34.45509372307952
r50k4/50.256.0.cnf, 47857033, 25.512227620869137
r50k4/50.314.2.cnf, 1633522, 20.63955445420555
r50k4/50.406.0.cnf, 3509, 11.776844232402167
r50k4/50.400.1.cnf, 1568, 10.614709844115207
r50k4/50.302.1.cnf, 5223492, 22.316583166683742
r50k4/50.403.2.cnf, 4549, 12.151333719291655
r50k4/50.489.0.cnf, 2, 1.0
r50k4/50.5.2.cnf, 818996576256000, 49.54085074924075
r50k4/50.244.0.cnf, 178756412, 27.413419751449737
r50k4/50.407.2.cnf, 3368, 11.717676423066395
r50k4/50.259.0.cnf, 33412713, 24.993893793629063
r50k4/50.276.2.cnf, 5812904, 22.470827652009305
r50k4/50.19.2.cnf, 332402431754240, 48.239924264884365
r50k4/50.55.2.cnf, 34299823694466, 44.963266394313585
r50k4/50.461.2.cnf, 44, 5.459431618637297
r50k4/50.57.2.cnf, 21897290534064, 44.31581760222537
r50k4/50.49.2.cnf, 44288972451296, 45.332012759171306
r50k4/50.44.0.cnf, 67781868812320, 45.945964647417206
r50k4/50.157.1.cnf, 52741658981, 35.61822390054669
r50k4/50.453.2.cnf, 31, 4.954196310386875
r50k4/50.48.2.cnf, 45761465006528, 45.37919847279844
r50k4/50.360.0.cnf, 36159, 15.142067159211011
r50k4/50.407.0.cnf, 577, 9.172427508645482
r50k4/50.309.0.cnf, 3832829, 21.869978203686156
r50k4/50.467.1.cnf, 55, 5.78135971352466
r50k4/50.336.1.cnf, 308741, 18.23603755625278
r50k4/50.318.2.cnf, 811039, 19.629411764654673
r50k4/50.331.0.cnf, 644445, 19.297697711824156
r50k4/50.97.1.cnf, 2333211558147, 41.085454264681076
r50k4/50.287.2.cnf, 13810075, 23.719217818842566
r50k4/50.145.1.cnf, 111811792186, 36.70228139322225
r50k4/50.110.1.cnf, 1013589082904, 39.882610029442276
r50k4/50.312.0.cnf, 2152464, 21.03755767804697
r50k4/50.373.0.cnf, 15183, 13.890169259729879
r50k4/50.194.0.cnf, 6798129545, 32.662490708091255
r50k4/50.61.0.cnf, 18743784950488, 44.09147754074503
r50k4/50.12.2.cnf, 499398932955136, 48.82718606714619
r50k4/50.68.1.cnf, 12223492555400, 43.47472179139671
r50k4/50.402.2.cnf, 24036, 14.552909206533863
r50k4/50.293.1.cnf, 13061791, 23.638849393382515
r50k4/50.67.2.cnf, 16026879099562, 43.865558751608255
r50k4/50.93.0.cnf, 2965104812331, 41.431220241584064
r50k4/50.268.2.cnf, 110132412, 26.714663876049833
r50k4/50.218.0.cnf, 425144623, 28.663378450685208
r50k4/50.426.2.cnf, 208, 7.700439718141092
r50k4/50.329.0.cnf, 673702, 19.36175105665617
r50k4/50.279.1.cnf, 38505014, 25.198542985394184
r50k4/50.79.2.cnf, 4733803889512, 42.1061370784579
r50k4/50.285.2.cnf, 9978726, 23.250424205447143
r50k4/50.152.1.cnf, 54433019202, 35.66376300821333
r50k4/50.272.1.cnf, 19863147, 24.243590877290135
r50k4/50.403.0.cnf, 4422, 12.110483309816226
r50k4/50.428.2.cnf, 2964, 11.533329732305834
r50k4/50.174.2.cnf, 17797252585, 34.05093549411458
r50k4/50.414.0.cnf, 3393, 11.728345714710978
r50k4/50.467.0.cnf, 9, 3.169925001442312
r50k4/50.190.0.cnf, 4015785891, 31.903035205389738
r50k4/50.482.1.cnf, 1, 0.0
r50k4/50.397.2.cnf, 3085, 11.591054774036781
r50k4/50.344.0.cnf, 784179, 19.580823482012406
r50k4/50.196.0.cnf, 3628740836, 31.75682187746953
r50k4/50.266.2.cnf, 69006379, 26.04022639604856
r50k4/50.27.1.cnf, 193958649401344, 47.462742441339
r50k4/50.112.2.cnf, 988529061361, 39.846492423539544
r50k4/50.350.2.cnf, 160352, 17.290882822429577
r50k4/50.113.0.cnf, 648963859626, 39.23934718147673
r50k4/50.421.0.cnf, 620, 9.276124405274238
r50k4/50.344.1.cnf, 62630, 15.934566258492133
r50k4/50.51.0.cnf, 41600381724256, 45.24166200010315
r50k4/50.432.0.cnf, 70, 6.129283016944966
r50k4/50.134.0.cnf, 235072252885, 37.77431330207283
r50k4/50.143.1.cnf, 171500130611, 37.319418718886595
r50k4/50.492.1.cnf, 5, 2.321928094887362
r50k4/50.415.2.cnf, 157, 7.294620748891627
r50k4/50.425.0.cnf, 119, 6.894817763307944
r50k4/50.433.0.cnf, 258, 8.011227255423254
r50k4/50.232.1.cnf, 211306865, 27.65476439783683
r50k4/50.29.1.cnf, 155757957545984, 47.146299199658635
r50k4/50.125.0.cnf, 402446311296, 38.550005375824625
r50k4/50.127.2.cnf, 329839227340, 38.26297203053964
r50k4/50.195.0.cnf, 5450651439, 32.34378151904103
r50k4/50.370.1.cnf, 67441, 16.041338307946063
r50k4/50.401.2.cnf, 24674, 14.590703995162201
r50k4/50.527.2.cnf, 12, 3.584962500721156
r50k4/50.387.1.cnf, 3677, 11.844313461203296
r50k4/50.486.1.cnf, 12, 3.584962500721156
r50k4/50.456.0.cnf, 107, 6.741466986401147
r50k4/50.414.1.cnf, 7882, 12.944346034137833
r50k4/50.496.2.cnf, 2, 1.0
r50k4/50.301.2.cnf, 5507661, 22.39300833274223
r50k4/50.447.1.cnf, 12, 3.584962500721156
r50k4/50.211.0.cnf, 791505540, 29.560024207379936
r50k4/50.348.2.cnf, 86124, 16.394127706093037
r50k4/50.111.0.cnf, 796032926086, 39.53403714955323
r50k4/50.381.2.cnf, 6427, 12.649929757036618
