file, q
r75k3q0.5c8/2.1.cnf, 0.5
r75k3q0.5c8/3.4.cnf, 0.444444
r75k3q0.5c8/8.3.cnf, 0.8125
r75k3q0.5c8/12.4.cnf, 0.734568
r75k3q0.5c8/17.2.cnf, 0.678201
r75k3q0.5c8/16.5.cnf, 0.739583
r75k3q0.5c8/17.1.cnf, 0.700115
r75k3q0.5c8/22.2.cnf, 0.670799
r75k3q0.5c8/26.3.cnf, 0.806706
r75k3q0.5c8/26.4.cnf, 0.756082
r75k3q0.5c8/31.4.cnf, 0.660654
r75k3q0.5c8/35.5.cnf, 0.675011
r75k3q0.5c8/36.1.cnf, 0.637346
r75k3q0.5c8/36.2.cnf, 0.692558
r75k3q0.5c8/45.3.cnf, 0.639067
r75k3q0.5c8/41.2.cnf, 0.59072
r75k3q0.5c8/31.5.cnf, 0.670367
r75k3q0.5c8/45.4.cnf, 0.580576
r75k3q0.5c8/49.5.cnf, 0.579157
r75k3q0.5c8/58.1.cnf, 0.613804
r75k3q0.5c8/57.4.cnf, 0.578092
r75k3q0.5c8/53.3.cnf, 0.61303
r75k3q0.5c8/57.5.cnf, 0.524093
r75k3q0.5c8/12.5.cnf, 0.660494
r75k3q0.5c8/62.5.cnf, 0.587409
r75k3q0.5c8/63.1.cnf, 0.528317
r75k3q0.5c8/76.5.cnf, 0.567447
r75k3q0.5c8/67.3.cnf, 0.592746
r75k3q0.5c8/41.3.cnf, 0.630833
r75k3q0.5c8/86.2.cnf, 0.614867
r75k3q0.5c8/72.3.cnf, 0.50248
r75k3q0.5c8/76.4.cnf, 0.55367
r75k3q0.5c8/91.3.cnf, 0.564559
r75k3q0.5c8/82.1.cnf, 0.609393
r75k3q0.5c8/77.1.cnf, 0.568861
r75k3q0.5c8/67.2.cnf, 0.543848
r75k3q0.5c8/95.4.cnf, 0.561773
r75k3q0.5c8/81.5.cnf, 0.516198
r75k3q0.5c8/22.3.cnf, 0.719008
r75k3q0.5c8/95.5.cnf, 0.526508
r75k3q0.5c8/13.1.cnf, 0.863905
r75k3q0.5c8/96.1.cnf, 0.528839
r75k3q0.5c8/102.3.cnf, 0.551134
r75k3q0.5c8/86.3.cnf, 0.513881
r75k3q0.5c8/122.2.cnf, 0.570066
r75k3q0.5c8/91.4.cnf, 0.494693
r75k3q0.5c8/111.1.cnf, 0.474132
r75k3q0.5c8/116.2.cnf, 0.534375
r75k3q0.5c8/103.1.cnf, 0.459756
r75k3q0.5c8/104.5.cnf, 0.477215
