file, q
r75k3q0.3/1.1.cnf, 0
r75k3q0.3/2.4.cnf, 0.5
r75k3q0.3/7.3.cnf, 0.693878
r75k3q0.3/10.4.cnf, 0.82
r75k3q0.3/15.2.cnf, 0.729383
r75k3q0.3/19.3.cnf, 0.784857
r75k3q0.3/20.2.cnf, 0.75
r75k3q0.3/24.5.cnf, 0.720293
r75k3q0.3/24.4.cnf, 0.726466
r75k3q0.3/29.1.cnf, 0.691901
r75k3q0.3/28.5.cnf, 0.646259
r75k3q0.3/34.2.cnf, 0.580738
r75k3q0.3/38.3.cnf, 0.64743
r75k3q0.3/10.5.cnf, 0.635556
r75k3q0.3/47.5.cnf, 0.517328
r75k3q0.3/43.4.cnf, 0.592212
r75k3q0.3/51.3.cnf, 0.520398
r75k3q0.3/48.1.cnf, 0.55218
r75k3q0.3/43.5.cnf, 0.560483
r75k3q0.3/60.5.cnf, 0.528328
r75k3q0.3/55.5.cnf, 0.52492
r75k3q0.3/56.1.cnf, 0.523243
r75k3q0.3/61.1.cnf, 0.448834
r75k3q0.3/69.4.cnf, 0.504563
r75k3q0.3/20.3.cnf, 0.737778
r75k3q0.3/65.3.cnf, 0.477475
r75k3q0.3/74.5.cnf, 0.449963
r75k3q0.3/70.3.cnf, 0.469932
r75k3q0.3/114.3.cnf, 0.341713
r75k3q0.3/80.1.cnf, 0.404672
r75k3q0.3/94.1.cnf, 0.402746
r75k3q0.3/79.2.cnf, 0.438498
r75k3q0.3/84.3.cnf, 0.44561
r75k3q0.3/88.4.cnf, 0.451153
r75k3q0.3/84.4.cnf, 0.441484
r75k3q0.3/94.2.cnf, 0.408435
r75k3q0.3/75.1.cnf, 0.44561
r75k3q0.3/98.2.cnf, 0.408155
r75k3q0.3/103.3.cnf, 0.426738
r75k3q0.3/110.1.cnf, 0.382094
r75k3q0.3/93.5.cnf, 0.365334
r75k3q0.3/102.4.cnf, 0.398693
r75k3q0.3/106.3.cnf, 0.387779
r75k3q0.3/124.4.cnf, 0.374335
r75k3q0.3/100.3.cnf, 0.419929
r75k3q0.3/129.1.cnf, 0.339981
r75k3q0.3/126.5.cnf, 0.383694
r75k3q0.3/110.4.cnf, 0.414041
r75k3q0.3/131.3.cnf, 0.382064
r75k3q0.3/127.1.cnf, 0.398659
r75k3q0.3/126.1.cnf, 0.380622
r75k3q0.3/116.4.cnf, 0.44147
r75k3q0.3/142.5.cnf, 0.299411
r75k3q0.3/138.5.cnf, 0.342367
r75k3q0.3/30.1.cnf, 0.648831
r75k3q0.3/11.1.cnf, 0.769513
r75k3q0.3/140.5.cnf, 0.318479
r75k3q0.3/143.4.cnf, 0.334534
r75k3q0.3/112.2.cnf, 0.435374
r75k3q0.3/144.1.cnf, 0.388571
r75k3q0.3/148.5.cnf, 0.379861
r75k3q0.3/163.1.cnf, 0.318464
r75k3q0.3/159.2.cnf, 0.313572
r75k3q0.3/164.1.cnf, 0.288601
r75k3q0.3/141.5.cnf, 0.385712
r75k3q0.3/177.2.cnf, 0.323677
r75k3q0.3/175.4.cnf, 0.325971
r75k3q0.3/70.4.cnf, 0.510794
r75k3q0.3/170.2.cnf, 0.364977
r75k3q0.3/180.1.cnf, 0.298006
r75k3q0.3/184.3.cnf, 0.368752
r75k3q0.3/151.4.cnf, 0.341007
r75k3q0.3/176.5.cnf, 0.309266
r75k3q0.3/187.3.cnf, 0.321233
r75k3q0.3/11.2.cnf, 0.826446
r75k3q0.3/175.3.cnf, 0.32942
r75k3q0.3/200.1.cnf, 0.31235
r75k3q0.3/164.2.cnf, 0.366522
r75k3q0.3/199.5.cnf, 0.3144
r75k3q0.3/19.4.cnf, 0.737765
r75k3q0.3/184.2.cnf, 0.299165
r75k3q0.3/209.1.cnf, 0.366157
r75k3q0.3/186.1.cnf, 0.321604
r75k3q0.3/190.1.cnf, 0.332629
r75k3q0.3/108.4.cnf, 0.39872
r75k3q0.3/204.4.cnf, 0.273365
r75k3q0.3/212.3.cnf, 0.314684
r75k3q0.3/202.1.cnf, 0.280287
r75k3q0.3/153.4.cnf, 0.335901
r75k3q0.3/204.3.cnf, 0.2791
r75k3q0.3/38.4.cnf, 0.670514
r75k3q0.3/203.2.cnf, 0.263147
r75k3q0.3/20.4.cnf, 0.737222
r75k3q0.3/216.1.cnf, 0.260964
r75k3q0.3/209.4.cnf, 0.275874
r75k3q0.3/185.2.cnf, 0.336346
r75k3q0.3/80.2.cnf, 0.451181
r75k3q0.3/210.5.cnf, 0.280836
r75k3q0.3/209.5.cnf, 0.31362
r75k3q0.3/212.1.cnf, 0.345902
r75k3q0.3/201.2.cnf, 0.263981
r75k3q0.3/233.1.cnf, 0.241117
r75k3q0.3/206.2.cnf, 0.263542
r75k3q0.3/226.2.cnf, 0.268315
r75k3q0.3/224.5.cnf, 0.226114
r75k3q0.3/232.5.cnf, 0.275297
r75k3q0.3/140.3.cnf, 0.403467
r75k3q0.3/223.2.cnf, 0.226703
r75k3q0.3/51.4.cnf, 0.542844
r75k3q0.3/88.5.cnf, 0.480049
r75k3q0.3/30.2.cnf, 0.640494
r75k3q0.3/29.2.cnf, 0.698507
r75k3q0.3/232.3.cnf, 0.265513
r75k3q0.3/19.5.cnf, 0.721761
r75k3q0.3/245.5.cnf, 0.249998
r75k3q0.3/237.1.cnf, 0.213902
r75k3q0.3/235.2.cnf, 0.248628
r75k3q0.3/252.2.cnf, 0.247626
r75k3q0.3/229.4.cnf, 0.217832
r75k3q0.3/256.5.cnf, 0.249476
r75k3q0.3/242.5.cnf, 0.282114
r75k3q0.3/259.3.cnf, 0.250453
r75k3q0.3/261.4.cnf, 0.318115
r75k3q0.3/262.1.cnf, 0.252626
r75k3q0.3/228.1.cnf, 0.255119
r75k3q0.3/250.5.cnf, 0.262465
r75k3q0.3/48.2.cnf, 0.582063
r75k3q0.3/258.5.cnf, 0.217222
r75k3q0.3/253.4.cnf, 0.216693
r75k3q0.3/248.3.cnf, 0.243275
r75k3q0.3/270.4.cnf, 0.215704
r75k3q0.3/245.1.cnf, 0.219038
r75k3q0.3/268.3.cnf, 0.21156
r75k3q0.3/61.2.cnf, 0.509152
r75k3q0.3/8.2.cnf, 0.625
r75k3q0.3/273.2.cnf, 0.226413
r75k3q0.3/270.2.cnf, 0.210354
r75k3q0.3/15.4.cnf, 0.790123
r75k3q0.3/265.5.cnf, 0.23158
r75k3q0.3/255.5.cnf, 0.251865
r75k3q0.3/29.3.cnf, 0.678855
r75k3q0.3/38.5.cnf, 0.628809
r75k3q0.3/285.2.cnf, 0.247977
r75k3q0.3/292.1.cnf, 0.206141
r75k3q0.3/270.1.cnf, 0.205511
r75k3q0.3/98.3.cnf, 0.427114
r75k3q0.3/3.3.cnf, 0.666667
r75k3q0.3/284.1.cnf, 0.220865
r75k3q0.3/296.1.cnf, 0.222487
r75k3q0.3/282.2.cnf, 0.218001
r75k3q0.3/303.2.cnf, 0.234349
r75k3q0.3/287.2.cnf, 0.213392
r75k3q0.3/298.4.cnf, 0.204093
r75k3q0.3/296.5.cnf, 0.202412
r75k3q0.3/300.4.cnf, 0.223362
r75k3q0.3/299.3.cnf, 0.248856
r75k3q0.3/39.1.cnf, 0.5923
r75k3q0.3/48.3.cnf, 0.547261
r75k3q0.3/277.3.cnf, 0.225581
r75k3q0.3/51.5.cnf, 0.52467
r75k3q0.3/69.5.cnf, 0.485262
r75k3q0.3/25.2.cnf, 0.666844
r75k3q0.3/139.2.cnf, 0.372922
r75k3q0.3/320.5.cnf, 0.20465
r75k3q0.3/9.5.cnf, 0.839506
r75k3q0.3/11.3.cnf, 0.809917
r75k3q0.3/149.4.cnf, 0.362076
r75k3q0.3/34.4.cnf, 0.597078
r75k3q0.3/207.4.cnf, 0.265057
r75k3q0.3/61.3.cnf, 0.519484
r75k3q0.3/20.5.cnf, 0.67
r75k3q0.3/79.3.cnf, 0.500946
r75k3q0.3/52.1.cnf, 0.528928
r75k3q0.3/255.2.cnf, 0.269558
r75k3q0.3/89.1.cnf, 0.47184
r75k3q0.3/169.5.cnf, 0.284055
r75k3q0.3/71.1.cnf, 0.506227
r75k3q0.3/44.2.cnf, 0.578053
r75k3q0.3/80.3.cnf, 0.466632
r75k3q0.3/79.4.cnf, 0.499766
r75k3q0.3/90.1.cnf, 0.497284
r75k3q0.3/98.4.cnf, 0.433993
r75k3q0.3/21.1.cnf, 0.748803
r75k3q0.3/30.3.cnf, 0.64642
r75k3q0.3/247.2.cnf, 0.238
r75k3q0.3/111.5.cnf, 0.405559
r75k3q0.3/128.5.cnf, 0.407954
r75k3q0.3/115.3.cnf, 0.394523
r75k3q0.3/142.2.cnf, 0.349781
r75k3q0.3/110.5.cnf, 0.417006
r75k3q0.3/40.1.cnf, 0.579861
r75k3q0.3/89.2.cnf, 0.406051
r75k3q0.3/211.4.cnf, 0.264908
r75k3q0.3/56.3.cnf, 0.483206
r75k3q0.3/29.4.cnf, 0.651209
r75k3q0.3/65.5.cnf, 0.441078
r75k3q0.3/120.5.cnf, 0.357052
r75k3q0.3/222.4.cnf, 0.270792
r75k3q0.3/181.2.cnf, 0.2912
r75k3q0.3/157.5.cnf, 0.355075
r75k3q0.3/48.4.cnf, 0.557292
r75k3q0.3/113.5.cnf, 0.438574
r75k3q0.3/66.1.cnf, 0.464595
r75k3q0.3/160.4.cnf, 0.341215
r75k3q0.3/84.5.cnf, 0.423558
r75k3q0.3/85.1.cnf, 0.426344
r75k3q0.3/198.5.cnf, 0.273037
r75k3q0.3/94.3.cnf, 0.426739
r75k3q0.3/129.2.cnf, 0.368422
r75k3q0.3/207.5.cnf, 0.249477
r75k3q0.3/75.3.cnf, 0.438025
r75k3q0.3/125.4.cnf, 0.419769
r75k3q0.3/39.2.cnf, 0.622471
r75k3q0.3/171.3.cnf, 0.388078
r75k3q0.3/122.1.cnf, 0.43262
r75k3q0.3/141.3.cnf, 0.343628
r75k3q0.3/61.4.cnf, 0.478067
r75k3q0.3/106.2.cnf, 0.364028
r75k3q0.3/179.1.cnf, 0.277631
r75k3q0.3/227.2.cnf, 0.265695
r75k3q0.3/52.2.cnf, 0.544461
r75k3q0.3/109.3.cnf, 0.428069
r75k3q0.3/198.4.cnf, 0.267822
r75k3q0.3/80.4.cnf, 0.415051
r75k3q0.3/114.1.cnf, 0.431827
r75k3q0.3/15.5.cnf, 0.791383
r75k3q0.3/71.2.cnf, 0.475501
r75k3q0.3/233.2.cnf, 0.23955
r75k3q0.3/101.4.cnf, 0.449733
r75k3q0.3/178.2.cnf, 0.316521
r75k3q0.3/137.4.cnf, 0.384287
r75k3q0.3/90.2.cnf, 0.417119
r75k3q0.3/182.1.cnf, 0.309171
r75k3q0.3/98.5.cnf, 0.430463
r75k3q0.3/303.1.cnf, 0.223308
r75k3q0.3/162.2.cnf, 0.331519
r75k3q0.3/238.3.cnf, 0.206043
r75k3q0.3/151.5.cnf, 0.307428
r75k3q0.3/226.5.cnf, 0.257391
r75k3q0.3/241.2.cnf, 0.282357
r75k3q0.3/34.5.cnf, 0.614571
r75k3q0.3/221.4.cnf, 0.305951
r75k3q0.3/79.5.cnf, 0.461233
r75k3q0.3/145.5.cnf, 0.362975
r75k3q0.3/16.1.cnf, 0.564236
r75k3q0.3/209.2.cnf, 0.316487
r75k3q0.3/220.4.cnf, 0.265003
r75k3q0.3/234.1.cnf, 0.266171
r75k3q0.3/25.3.cnf, 0.743467
r75k3q0.3/196.1.cnf, 0.262558
r75k3q0.3/8.1.cnf, 0.614583
