file, q
r75k3q0.7/1.1.cnf, 0
r75k3q0.7/2.4.cnf, 0.5
r75k3q0.7/7.3.cnf, 0.693878
r75k3q0.7/10.4.cnf, 0.86
r75k3q0.7/14.5.cnf, 0.887755
r75k3q0.7/15.1.cnf, 0.764444
r75k3q0.7/19.3.cnf, 0.803324
r75k3q0.7/19.2.cnf, 0.842105
r75k3q0.7/20.2.cnf, 0.865
r75k3q0.7/15.2.cnf, 0.897778
r75k3q0.7/24.3.cnf, 0.806327
r75k3q0.7/24.4.cnf, 0.767361
r75k3q0.7/34.1.cnf, 0.792003
r75k3q0.7/29.1.cnf, 0.813185
r75k3q0.7/28.4.cnf, 0.851757
r75k3q0.7/34.2.cnf, 0.650138
r75k3q0.7/28.5.cnf, 0.726757
r75k3q0.7/33.5.cnf, 0.820937
r75k3q0.7/38.2.cnf, 0.789012
r75k3q0.7/51.2.cnf, 0.798311
r75k3q0.7/43.4.cnf, 0.725978
r75k3q0.7/38.3.cnf, 0.757487
r75k3q0.7/10.5.cnf, 0.8
r75k3q0.7/43.3.cnf, 0.699177
r75k3q0.7/48.1.cnf, 0.72338
r75k3q0.7/47.5.cnf, 0.683768
r75k3q0.7/60.5.cnf, 0.771852
r75k3q0.7/55.4.cnf, 0.737589
r75k3q0.7/51.3.cnf, 0.728978
r75k3q0.7/55.5.cnf, 0.712925
r75k3q0.7/61.1.cnf, 0.667407
r75k3q0.7/70.3.cnf, 0.782679
r75k3q0.7/20.3.cnf, 0.779444
r75k3q0.7/80.1.cnf, 0.743113
r75k3q0.7/69.4.cnf, 0.659315
r75k3q0.7/84.2.cnf, 0.724811
r75k3q0.7/65.3.cnf, 0.691019
r75k3q0.7/56.1.cnf, 0.74865
r75k3q0.7/69.3.cnf, 0.738082
r75k3q0.7/93.4.cnf, 0.690362
r75k3q0.7/88.4.cnf, 0.703398
r75k3q0.7/59.5.cnf, 0.676051
r75k3q0.7/74.4.cnf, 0.61364
r75k3q0.7/102.4.cnf, 0.7362
r75k3q0.7/106.3.cnf, 0.738566
r75k3q0.7/75.1.cnf, 0.70843
r75k3q0.7/100.3.cnf, 0.691425
r75k3q0.7/65.2.cnf, 0.670506
r75k3q0.7/74.5.cnf, 0.653762
r75k3q0.7/98.2.cnf, 0.707349
r75k3q0.7/93.5.cnf, 0.674832
r75k3q0.7/84.3.cnf, 0.633314
r75k3q0.7/102.2.cnf, 0.72
r75k3q0.7/136.2.cnf, 0.781591
r75k3q0.7/103.3.cnf, 0.663847
r75k3q0.7/94.1.cnf, 0.654861
r75k3q0.7/79.2.cnf, 0.683196
r75k3q0.7/11.1.cnf, 0.747475
r75k3q0.7/79.1.cnf, 0.623859
r75k3q0.7/108.3.cnf, 0.742336
r75k3q0.7/30.1.cnf, 0.813086
r75k3q0.7/110.4.cnf, 0.684465
r75k3q0.7/127.1.cnf, 0.743771
r75k3q0.7/119.2.cnf, 0.706005
r75k3q0.7/117.2.cnf, 0.655081
r75k3q0.7/126.5.cnf, 0.704724
r75k3q0.7/119.1.cnf, 0.690838
r75k3q0.7/126.1.cnf, 0.657295
r75k3q0.7/110.1.cnf, 0.673373
r75k3q0.7/159.2.cnf, 0.782377
r75k3q0.7/107.1.cnf, 0.631313
r75k3q0.7/19.4.cnf, 0.847051
r75k3q0.7/135.5.cnf, 0.696115
r75k3q0.7/144.1.cnf, 0.70391
r75k3q0.7/5.3.cnf, 0.72
r75k3q0.7/116.4.cnf, 0.714345
r75k3q0.7/149.5.cnf, 0.708667
r75k3q0.7/143.4.cnf, 0.68207
r75k3q0.7/112.2.cnf, 0.71439
r75k3q0.7/164.1.cnf, 0.721667
r75k3q0.7/138.5.cnf, 0.723393
r75k3q0.7/190.1.cnf, 0.757303
r75k3q0.7/177.2.cnf, 0.745019
r75k3q0.7/142.5.cnf, 0.677659
r75k3q0.7/140.5.cnf, 0.668484
r75k3q0.7/38.4.cnf, 0.761773
r75k3q0.7/150.1.cnf, 0.662426
r75k3q0.7/175.5.cnf, 0.696296
r75k3q0.7/171.1.cnf, 0.689216
r75k3q0.7/70.4.cnf, 0.61292
r75k3q0.7/180.3.cnf, 0.701759
r75k3q0.7/88.5.cnf, 0.693618
r75k3q0.7/200.1.cnf, 0.713231
