file, q
r75k3q0.8/2.4.cnf, 0.5
r75k3q0.8/1.1.cnf, 0
r75k3q0.8/7.3.cnf, 0.693878
r75k3q0.8/10.4.cnf, 0.88
r75k3q0.8/15.1.cnf, 0.888889
r75k3q0.8/14.5.cnf, 0.857143
r75k3q0.8/19.3.cnf, 0.876543
r75k3q0.8/15.2.cnf, 0.88
r75k3q0.8/19.2.cnf, 0.903047
r75k3q0.8/28.5.cnf, 0.852728
r75k3q0.8/28.4.cnf, 0.877551
r75k3q0.8/20.2.cnf, 0.865
r75k3q0.8/24.4.cnf, 0.822917
r75k3q0.8/24.3.cnf, 0.767361
r75k3q0.8/34.1.cnf, 0.808594
r75k3q0.8/29.1.cnf, 0.829436
r75k3q0.8/10.5.cnf, 0.8
r75k3q0.8/33.5.cnf, 0.750434
r75k3q0.8/38.2.cnf, 0.759618
r75k3q0.8/43.3.cnf, 0.82636
r75k3q0.8/59.5.cnf, 0.879575
r75k3q0.8/47.5.cnf, 0.833912
r75k3q0.8/34.2.cnf, 0.821799
r75k3q0.8/38.3.cnf, 0.827024
r75k3q0.8/43.4.cnf, 0.815586
r75k3q0.8/55.4.cnf, 0.817729
r75k3q0.8/51.2.cnf, 0.849867
r75k3q0.8/48.1.cnf, 0.778067
r75k3q0.8/51.3.cnf, 0.755351
r75k3q0.8/55.5.cnf, 0.806134
r75k3q0.8/20.3.cnf, 0.866111
r75k3q0.8/65.2.cnf, 0.820095
r75k3q0.8/56.1.cnf, 0.852466
r75k3q0.8/70.3.cnf, 0.802061
r75k3q0.8/61.1.cnf, 0.767745
r75k3q0.8/80.1.cnf, 0.824129
r75k3q0.8/74.5.cnf, 0.815721
r75k3q0.8/69.4.cnf, 0.783718
r75k3q0.8/69.3.cnf, 0.774954
r75k3q0.8/74.4.cnf, 0.80517
r75k3q0.8/60.5.cnf, 0.743401
r75k3q0.8/100.3.cnf, 0.843393
r75k3q0.8/75.1.cnf, 0.776535
r75k3q0.8/107.1.cnf, 0.861245
r75k3q0.8/65.3.cnf, 0.719017
r75k3q0.8/93.5.cnf, 0.815602
r75k3q0.8/84.2.cnf, 0.782278
r75k3q0.8/94.1.cnf, 0.782634
r75k3q0.8/106.3.cnf, 0.837259
r75k3q0.8/79.1.cnf, 0.781196
r75k3q0.8/79.2.cnf, 0.802983
r75k3q0.8/11.1.cnf, 0.842975
r75k3q0.8/88.4.cnf, 0.82922
r75k3q0.8/98.2.cnf, 0.790434
r75k3q0.8/30.1.cnf, 0.837037
r75k3q0.8/119.1.cnf, 0.828221
r75k3q0.8/93.4.cnf, 0.758738
r75k3q0.8/110.4.cnf, 0.830741
r75k3q0.8/84.3.cnf, 0.751117
r75k3q0.8/126.5.cnf, 0.825394
r75k3q0.8/103.3.cnf, 0.768486
r75k3q0.8/117.2.cnf, 0.781004
r75k3q0.8/119.2.cnf, 0.80329
r75k3q0.8/102.4.cnf, 0.819311
r75k3q0.8/108.3.cnf, 0.793776
r75k3q0.8/112.2.cnf, 0.746758
r75k3q0.8/19.4.cnf, 0.847645
r75k3q0.8/126.1.cnf, 0.772627
r75k3q0.8/127.1.cnf, 0.786415
r75k3q0.8/38.4.cnf, 0.817482
r75k3q0.8/102.2.cnf, 0.708533
r75k3q0.8/135.5.cnf, 0.811768
r75k3q0.8/5.3.cnf, 0.72
r75k3q0.8/138.5.cnf, 0.786673
r75k3q0.8/142.5.cnf, 0.815871
r75k3q0.8/136.2.cnf, 0.783879
r75k3q0.8/159.2.cnf, 0.812596
r75k3q0.8/116.4.cnf, 0.782976
