file, #m, log2(#m)
r75k3q0.5/67.1.cnf, 5418558717987750336, 62.232614868236624
r75k3q0.5/87.1.cnf, 132960595285812224, 56.88377635949654
r75k3q0.5/194.4.cnf, 142489140728, 37.052061017671114
r75k3q0.5/34.2.cnf, 345276091938140848128, 68.22631233840706
r75k3q0.5/68.5.cnf, 8608023125603233536, 62.900387661697486
r75k3q0.5/158.2.cnf, 27086750588420, 44.62265256723255
r75k3q0.5/60.3.cnf, 10379638526488608768, 63.170390005214365
r75k3q0.5/70.4.cnf, 1866265811352170496, 60.69486019116569
r75k3q0.5/12.2.cnf, 7420760546316019302400, 72.65205704742803
r75k3q0.5/31.4.cnf, 547793518506880794624, 68.89219409392325
r75k3q0.5/107.2.cnf, 16409965220554308, 53.865421699390254
r75k3q0.5/107.5.cnf, 36168663043344096, 55.005589788671834
r75k3q0.5/263.2.cnf, 404803, 18.626860456339305
r75k3q0.5/153.3.cnf, 26354923566066, 44.58313774153875
r75k3q0.5/6.2.cnf, 16608987195366237536256, 73.81438218895157
r75k3q0.5/89.4.cnf, 390600591580856466, 58.43847174733322
r75k3q0.5/8.3.cnf, 12456740396524678152192, 73.39934468967273
r75k3q0.5/137.5.cnf, 368023069758164, 48.38678953378825
r75k3q0.5/239.1.cnf, 176437426, 27.394581377690166
r75k3q0.5/217.2.cnf, 3568386634, 31.73262479344147
r75k3q0.5/106.3.cnf, 8883566984304268, 52.98006049597675
r75k3q0.5/102.5.cnf, 33052046255714168, 54.87558911009979
r75k3q0.5/79.5.cnf, 928150251132721024, 59.68713598418992
r75k3q0.5/212.5.cnf, 1603610896, 30.57867697925144
r75k3q0.5/233.2.cnf, 1102458699, 30.038077463633936
r75k3q0.5/287.5.cnf, 90, 6.491853096329675
r75k3q0.5/189.1.cnf, 748192517470, 39.44461858160521
r75k3q0.5/57.1.cnf, 19739461874987925504, 64.09771646332956
r75k3q0.5/102.4.cnf, 74666625411040352, 56.05131304751335
r75k3q0.5/229.2.cnf, 592339050, 29.141847958154802
r75k3q0.5/34.4.cnf, 416616050781501849600, 68.49728032026744
r75k3q0.5/279.2.cnf, 296072, 18.175588533438546
r75k3q0.5/238.4.cnf, 44511173, 25.40766418474974
r75k3q0.5/7.3.cnf, 14236274738885346459648, 73.59198976761512
r75k3q0.5/272.1.cnf, 142093, 17.11647595854576
r75k3q0.5/49.4.cnf, 64380219002829406208, 65.80325128731386
r75k3q0.5/42.5.cnf, 130195815861541928960, 66.81924498271162
r75k3q0.5/102.1.cnf, 111445805962588140, 56.629119937795636
r75k3q0.5/188.5.cnf, 893025128390, 39.69990981495697
