file, #m, log2(#m)
r75k3q0.7/34.2.cnf, 366310316209025843200, 68.31162822924425
r75k3q0.7/194.4.cnf, 6762778818, 32.65496902404272
r75k3q0.7/87.1.cnf, 397631169275064320, 58.46420846353683
r75k3q0.7/67.1.cnf, 5695830866090373120, 62.30461201504308
r75k3q0.7/68.5.cnf, 2940249186578092032, 61.35064413684579
r75k3q0.7/158.2.cnf, 60033997872332, 45.77084497877084
r75k3q0.7/60.3.cnf, 16795251306198466560, 63.864687185541186
r75k3q0.7/70.4.cnf, 3487502287024248192, 61.59689987100107
r75k3q0.7/12.2.cnf, 8012538744639571623936, 72.76274942053625
r75k3q0.7/31.4.cnf, 455842867134710415360, 68.62709849873194
r75k3q0.7/107.2.cnf, 24032626452593248, 54.41584384303139
r75k3q0.7/107.5.cnf, 7457591292274068, 52.7276311567633
r75k3q0.7/263.2.cnf, 1075076, 20.036007220717956
r75k3q0.7/153.3.cnf, 26824638010692, 44.60862393597312
r75k3q0.7/6.2.cnf, 17625863962429476569088, 73.90011206297746
r75k3q0.7/89.4.cnf, 412994056314313856, 58.51889863204812
r75k3q0.7/8.3.cnf, 13219397971822107426816, 73.48507456369862
r75k3q0.7/137.5.cnf, 143436220836876, 47.02740271106351
r75k3q0.7/239.1.cnf, 1206244136, 30.167874782908505
r75k3q0.7/217.2.cnf, 5891706536, 32.45603842597552
r75k3q0.7/106.3.cnf, 25302694641349248, 54.49014055286836
r75k3q0.7/102.5.cnf, 58168909681617344, 55.691097780732825
r75k3q0.7/79.5.cnf, 994734189437160960, 59.78708867661777
r75k3q0.7/212.5.cnf, 4410104396, 32.038165661653146
r75k3q0.7/189.1.cnf, 625511866274, 39.186246297060585
r75k3q0.7/57.1.cnf, 12907337893663334400, 63.48482528192165
r75k3q0.7/102.4.cnf, 30772476157520448, 54.772490055351355
r75k3q0.7/229.2.cnf, 39478340, 25.234557992300743
r75k3q0.7/34.4.cnf, 373301631011593912320, 68.33890370975602
r75k3q0.7/279.2.cnf, 15121461, 23.850094200306714
r75k3q0.7/238.4.cnf, 477112, 18.863968446910306
r75k3q0.7/7.3.cnf, 15712158379970186444800, 73.73429946485633
r75k3q0.7/49.4.cnf, 46602810087010467840, 65.33705075294037
r75k3q0.7/284.4.cnf, 3534, 11.787086324551616
r75k3q0.7/102.1.cnf, 35686671566376960, 54.986234868208776
r75k3q0.7/42.5.cnf, 103634187452625715200, 66.49006190397772
r75k3q0.7/309.3.cnf, 57344, 15.807354922057604
r75k3q0.7/178.4.cnf, 645810661400, 39.23232030171806
r75k3q0.7/188.5.cnf, 7450211332, 32.7946342034945
r75k3q0.7/105.1.cnf, 6743405833126736, 52.5823988481781
r75k3q0.7/293.2.cnf, 1536, 10.584962500721156
r75k3q0.7/134.2.cnf, 1179560898082992, 50.06717132691906
r75k3q0.7/192.4.cnf, 65614112351, 35.93328709342949
r75k3q0.7/29.2.cnf, 647110624253313024000, 69.13257426130852
r75k3q0.7/109.2.cnf, 8266259622132096, 52.87615609910618
r75k3q0.7/244.2.cnf, 67813588, 26.015071043415283
r75k3q0.7/33.5.cnf, 468622449138519244800, 68.66698796523266
r75k3q0.7/220.5.cnf, 1298384, 20.308285696085726
r75k3q0.7/43.1.cnf, 120148860739977216000, 66.70338486654313
r75k3q0.7/157.3.cnf, 17188730382866, 43.966528220004506
r75k3q0.7/157.1.cnf, 61939037465712, 45.81591419720321
r75k3q0.7/196.4.cnf, 80387808364, 36.22625766736126
r75k3q0.7/155.2.cnf, 113549721027864, 46.69031749001863
r75k3q0.7/12.4.cnf, 6982586901958169198592, 72.56425161634841
r75k3q0.7/93.2.cnf, 241374440891218176, 57.744050530471746
r75k3q0.7/80.1.cnf, 1054155575152908288, 59.870793507526855
r75k3q0.7/44.3.cnf, 113529831731857981440, 66.62163333567447
r75k3q0.7/221.5.cnf, 14680643314, 33.773196138143454
r75k3q0.7/318.5.cnf, 73485, 16.16516217189137
r75k3q0.7/149.3.cnf, 43149010440816, 45.29439270722737
